is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14,is_iceberg15,is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19
0.12417229264974596,0.0059330007061362275,0.25377753376960754,0.04879455640912056,0.020898358896374702,0.05019819736480713,0.007104311138391496,0.08778124302625656,0.03547348827123642,0.1507297158241272,0.03987908735871315,0.05889863148331643,0.0610138289630413,0.13346026837825775,0.014489042572677137,0.0839148536324501,0.05700858309864998,0.1481279581785202,0.18352042138576508,0.2439461648464203
0.023697324097156525,0.0008497790549881756,0.0012694841716438534,0.00012558503658510745,0.003282842691987753,9.195170423481612e-05,0.005555472336709499,0.0010453001596033573,0.0009575894218869507,0.008863158524036406,0.0076151182875037185,0.002455707173794508,0.00031205007690005004,0.00016233825590461493,0.0006998972385190427,0.008989005349576473,0.007196762133389711,0.0021664609666913748,0.0022075818851590157,0.00018640821508597583
0.004142071586102247,0.0007443820941261947,0.001548021682538092,0.00027042836882174015,0.0028465120121836662,0.0004974988987669349,0.0007485356763936579,0.0019700748380273576,0.003786811837926507,0.0009435176616534592,0.0022351150400936604,0.0009103769552893936,0.005329123698174954,0.0004019308253191412,0.0009814626537263393,0.0011681007454171777,0.006159638054668903,0.003713828045874834,0.002203888026997447,0.0005561416037380695
0.8961356282234192,0.05530910938978195,0.07293688505887985,0.13391971588134766,0.4149002730846405,0.7862697243690491,0.1420109122991562,0.3679353296756744,0.8502495288848877,0.5551733374595642,0.3813761472702025,0.7626940608024597,0.035292547196149826,0.3677970468997955,0.20348799228668213,0.44757503271102905,0.8172213435173035,0.7985156178474426,0.8654464483261108,0.6593939661979675
0.250885009765625,0.002476521534845233,0.15675382316112518,0.13466840982437134,0.08180615305900574,0.16654540598392487,0.04508756846189499,0.06722509115934372,0.05855662003159522,0.2628926932811737,0.03533568978309632,0.15860964357852936,0.03623468801379204,0.08860822767019272,0.049820613116025925,0.1714198738336563,0.07818212360143661,0.4654335081577301,0.19696399569511414,0.2307131141424179
0.993043065071106,0.9972835779190063,0.9723771214485168,0.9960606694221495,0.991493821144104,0.9968709349632264,0.9302299618721008,0.98380845785141,0.9681832790374756,0.989048421382904,0.9688667058944702,0.9913552403450012,0.9894282221794128,0.99909508228302,0.996591091156006,0.9930102229118347,0.9887698888778687,0.9927861094474792,0.9840940833091736,0.9995647072792053
0.08747512102127075,0.0021513800602406268,0.011208634823560716,0.0017666158964857461,0.02386307530105114,0.008311500772833824,0.12831032276153564,0.021853504702448845,0.018022816628217697,0.027281817048788067,0.022091181948781013,0.13148312270641327,0.003510809037834406,0.002203484065830708,0.076555036008358,0.014144771732389927,0.011861461214721203,0.09222378581762314,0.013977840542793274,0.005540498066693544
0.4373083710670471,0.08223177492618561,0.4543746709823608,0.18558038771152496,0.22703541815280914,0.062066782265901566,0.4100089371204376,0.3849246799945831,0.15957410633563995,0.15679621696472168,0.38634338974952703,0.08627829700708389,0.5015119314193726,0.35409972071647644,0.16961587965488434,0.15013748407363892,0.14201372861862183,0.22557809948921204,0.5104369521141052,0.1961207240819931
0.1280771642923355,0.00020509799651335922,0.007418661378324031,0.0033317124471068387,0.008442225866019726,0.01804848201572895,0.005699310451745987,0.009160031564533709,0.011194370687007904,0.02595445141196251,0.011066115461289884,0.011090564541518688,0.0027498360723257065,0.004789818078279495,0.010581321083009243,0.027227532118558884,0.02538212575018406,0.06993051618337631,0.020863428711891174,0.005956442095339298
0.08142483234405518,0.028403116390109062,0.015405685640871525,0.04676490649580956,0.010267429985105991,0.016254518181085587,0.19124694168567655,0.10509011149406433,0.040199361741542816,0.046522457152605064,0.05187587812542915,0.20533451437950132,0.050831083208322525,0.051933426409959786,0.09912988543510436,0.0471818633377552,0.040156979113817215,0.02866102010011673,0.013931944034993649,0.06488331407308578
2.27563987209578e-06,1.1201665301996402e-06,6.379939350154018e-07,1.1379768238839458e-06,1.4069618714529494e-07,4.001513786988654e-08,2.2669128156849187e-06,3.3094195259764088e-06,8.657414696244814e-07,0.0007260130369104445,4.756923954118975e-05,5.251360448710329e-07,1.4190251249601715e-06,5.871011126146186e-07,7.769668854962221e-07,2.739979390753433e-05,1.3551375559472945e-06,2.292094904987607e-06,2.201092866016552e-05,4.331362220000301e-07
5.3327038784800607e-08,2.5461574182372715e-08,2.0487813401359747e-07,4.2106782416340144e-07,3.595248199417256e-05,8.186699460566159e-07,5.280777259031311e-06,2.4928090169851197e-07,1.2825964859075614e-06,0.0003164329973515123,4.0822483171609755e-09,8.973725198302418e-05,1.4710900586578646e-07,2.4837399905663915e-06,2.9980077442814945e-07,4.489757429837482e-06,1.625837597885038e-07,2.4747976112848846e-06,7.046756763884332e-06,7.104083099562786e-09
0.09309624880552292,0.028265036642551426,0.00631739292293787,0.027689848095178604,0.11544828861951828,0.027356334030628204,0.042626414448022835,0.012458679266273977,0.041077401489019394,0.17300602793693542,0.036955315619707114,0.2805764973163605,0.009485743939876556,0.0217532180249691,0.27178755402564997,0.04032352939248085,0.0482904352247715,0.027162350714206696,0.16028179228305817,0.019273066893219948
5.516437340702397e-06,2.120193357768585e-06,6.347240741888527e-07,2.2416465128571872e-08,4.673276635003276e-06,1.848037101126465e-08,1.5325857020798143e-05,2.9602406357298605e-06,2.62273647422262e-06,4.240460839355365e-06,4.1349670937052e-05,1.3427941212285077e-06,4.4737507778336286e-06,1.1575406233532705e-07,5.992930027787223e-07,1.0782367098727264e-05,2.3425752715411363e-06,1.177716058009537e-05,3.606355448937393e-06,4.6512138140997195e-08
0.16057468950748446,0.02685193531215191,0.2380586266517639,0.16425105929374695,0.27397727966308594,0.3191010355949402,0.10106384009122847,0.03785375878214836,0.1437900811433792,0.33417055010795593,0.16772863268852234,0.2467192709445953,0.10476422309875487,0.16972176730632782,0.22276295721530914,0.1564382165670395,0.14945849776268005,0.2624603807926178,0.5730981230735779,0.21009548008441925
0.9981136322021484,0.9993343949317932,0.9997510313987732,0.9997758269309998,0.9971023201942444,0.9997954964637756,0.9899852275848388,0.9993890523910522,0.9992067217826844,0.9989134073257446,0.9853421449661256,0.99903404712677,0.9982863068580629,0.9993330836296082,0.9998039603233336,0.9988406300544739,0.9984294772148132,0.999121367931366,0.9991501569747925,0.998233437538147
7.397168988454439e-10,3.6262515885031316e-13,6.913886796411362e-09,1.510386538061681e-10,9.020706404072597e-10,5.1180817396689885e-12,8.30338367507899e-11,1.529337212424764e-09,2.4523828301425965e-08,5.2309765408153914e-08,1.0002286110477598e-08,2.1973772801331398e-10,3.787789193410163e-09,4.7684460824370944e-09,1.926376267703811e-13,2.5675113146661488e-09,4.2211052431184726e-09,3.1373619258090457e-09,1.2480597888497869e-07,4.9519201239522914e-11
0.7059915661811829,0.6604315042495728,0.5155447125434875,0.21837712824344635,0.2484022527933121,0.6991665959358215,0.5528682470321655,0.4832943081855774,0.3873021602630615,0.6416140794754028,0.4421949684619904,0.49676167964935297,0.3861056566238403,0.2603353261947632,0.493206799030304,0.584235668182373,0.5710316300392151,0.7643989324569702,0.5057619214057922,0.7087124586105347
0.001027325284667313,3.086141441599466e-05,4.025559974252246e-05,8.277230335806962e-06,0.00020646795746870342,0.0005083914729766548,0.00015335225907620045,0.0002157896960852668,0.00024174257123377174,0.00013555347686633468,0.00015382515266537666,0.0005514721851795912,3.09774732158985e-05,2.2077954326960025e-06,0.00025027408264577394,0.0007849456742405891,0.00010533972090343013,0.0007914524176158011,0.0010415035067126155,2.4494295303156832e-06
1.0845936230907682e-05,1.787820380627636e-08,6.625917876590393e-07,3.172251439309548e-08,2.313085815330851e-06,4.022925992330784e-08,1.7027177818818018e-06,1.780074626367423e-06,5.387937562773003e-07,1.1928856110898778e-05,1.7303833374171518e-05,3.589904008549638e-05,1.131347531213578e-07,4.951649543727399e-07,2.471969082762371e-07,1.5698469724156894e-05,3.1350359677162487e-06,4.922650305161369e-07,2.6439987777848728e-05,3.3306966074064803e-09
0.9859409928321838,0.997379183769226,0.986816942691803,0.9742830395698548,0.9943615198135376,0.9438641667366028,0.9416062235832214,0.987931787967682,0.9850471019744872,0.9821439981460572,0.9580870866775512,0.9841533303260804,0.974947154521942,0.8789643645286559,0.9951158761978148,0.9869504570960999,0.9747264385223389,0.9859716296195984,0.9610499143600464,0.9820867776870728
0.9991310238838196,0.9349945783615112,0.8434724807739258,0.9647982120513916,0.9429892301559448,0.6941390633583069,0.7740979790687561,0.9478682875633241,0.9866993427276612,0.7998925447463989,0.4920855760574341,0.9882472157478333,0.7980160117149353,0.9920979738235474,0.912694215774536,0.9889344573020935,0.9949327111244202,0.9640390276908875,0.9839587211608887,0.9562416672706604
0.12173186242580415,0.13860639929771426,0.03875889256596565,0.14037327468395233,0.1345251500606537,0.004495901055634022,0.07512685656547546,0.10517966002225876,0.04625247418880463,0.19414782524108887,0.03124579973518848,0.3477635383605957,0.05926165357232094,0.08208592236042023,0.039619237184524536,0.06488140672445297,0.16557204723358154,0.030344756320118904,0.2663072943687439,0.18673861026763916
0.004981796722859143,5.8776553487405174e-05,0.0005659231683239341,9.031689114635809e-05,0.0003494244592729956,0.0032779439352452755,0.0013074470916762948,0.0005505176377482712,9.975799184758216e-05,0.0033515479881316428,0.0012349525932222605,0.0037376016844064,0.00010786425991682337,0.00011806074326159431,0.005956738721579313,0.009480723179876804,6.715267227264121e-05,0.003901665797457099,0.0015560899628326297,0.0002916040539275855
0.4460868835449219,0.25021108984947205,0.14414843916893005,0.21615000069141388,0.09732478111982346,0.1061226725578308,0.4293088614940643,0.2806702256202698,0.20952785015106198,0.3789053559303284,0.2467738538980484,0.28782811760902405,0.27024462819099426,0.13080835342407227,0.2803705930709839,0.3699134886264801,0.2562362849712372,0.4015269875526428,0.2765060067176819,0.3206638693809509
0.9974730610847472,0.9963957667350768,0.9867342710494996,0.9957547187805176,0.996359407901764,0.9979648590087892,0.9686807990074158,0.9545438885688782,0.9968461394309998,0.9929876923561096,0.9176902174949646,0.9943543672561646,0.9698022603988647,0.9979038238525392,0.9991538524627686,0.9848182797431946,0.9839629530906677,0.9934171438217163,0.9846838116645813,0.9988213181495667
4.349763604860613e-11,2.8296085960444198e-11,6.996422885485742e-10,9.082929408599227e-10,7.643288668646164e-09,4.526706440244333e-11,7.097764737062917e-11,2.0615693874237448e-10,1.3534203091580821e-08,2.4066110881904024e-07,1.7432197907396585e-09,3.309760243652704e-09,3.011075833114774e-10,6.883123848666628e-09,9.640442888425582e-10,1.597739007763721e-08,2.9802234013942552e-09,1.8789367839389115e-09,8.886724600642992e-08,8.260696814088586e-12
0.09407158941030502,7.958066998980941e-05,0.0030229333788156514,9.121740731643511e-05,0.0005546855391003191,0.0026966598816215988,0.002619735896587372,0.0008207958890125155,0.0028221348766237497,0.0034020626917481427,0.0010882652131840589,0.004085932858288288,0.0003318915842100978,0.0007835167925804852,0.00015726583660580218,0.0018661407520994544,0.0016131618758663535,0.004814470652490854,0.0022305375896394253,0.00011536841338966042
4.441451650905037e-09,1.047649380442328e-11,4.846335555086512e-10,3.8369147858929856e-09,6.308377464847581e-08,8.040156318500635e-10,6.265830876373002e-08,2.042704450033739e-09,1.3160396106215446e-09,5.488583155965898e-06,1.5093878857896925e-07,3.4770462065125685e-08,2.8407241003947092e-09,2.499509488274043e-10,9.311711401949195e-09,3.2162762408916024e-07,5.003113479062904e-10,1.7265927354515043e-08,1.815725596543416e-07,1.7510650048013776e-12
0.19151999056339264,0.0017002642853185534,0.060312379151582725,0.08624637126922607,0.08197594434022902,0.17059630155563354,0.018899574875831604,0.06177862361073494,0.13813072443008426,0.27306991815567017,0.15927256643772125,0.04086402803659439,0.013592534698545931,0.19730618596076965,0.05369732528924942,0.03655996173620224,0.22872410714626312,0.11670546233654022,0.22949592769145966,0.27476924657821655
0.9036169052124025,0.6614401936531067,0.387963205575943,0.7526214718818665,0.533093273639679,0.8239285945892334,0.5585036277770996,0.6641183495521545,0.6634916663169861,0.6220883727073669,0.6754817962646484,0.7556559443473816,0.3325515687465668,0.5673633813858032,0.851735532283783,0.7130009531974792,0.7522969841957092,0.7693619728088379,0.7845085859298706,0.7291797399520874
0.5790840983390808,0.5150795578956604,0.2908467650413513,0.44591641426086426,0.6817557215690613,0.11798158288002016,0.1664048284292221,0.21954511106014246,0.6750525236129761,0.6986945271492004,0.7277570366859436,0.28426122665405273,0.2843941152095795,0.5253999233245851,0.4225850403308869,0.7423381805419922,0.6089549660682678,0.25733497738838196,0.6773498058319092,0.42460089921951294
0.9951086640357972,0.997994065284729,0.9957367181777954,0.9991573095321656,0.9996968507766724,0.9970610737800598,0.9925748109817504,0.9994146823883056,0.9995433688163756,0.9929006099700928,0.9964332580566406,0.9987239241600036,0.9977275729179382,0.9978966712951659,0.9984126091003418,0.9981482028961182,0.9989511966705322,0.9993175268173218,0.996797502040863,0.9998705387115479
4.4984668767789066e-11,3.5212257372060907e-13,3.956580618691419e-10,4.1240313386481375e-09,1.080937916952962e-08,2.9952363506113855e-11,2.251237807282536e-10,4.029418465556489e-10,1.179371224679926e-06,5.236447577772195e-07,3.636643342019852e-08,1.4100374201575503e-08,5.708802763848553e-09,1.6266860081159962e-09,3.8460715168220366e-10,4.0254970912201316e-08,4.914682438794671e-09,2.054839427501065e-07,7.414097780156226e-08,3.233051049100766e-10
0.998793601989746,0.999755561351776,0.9998002648353576,0.9996813535690308,0.9986177682876588,0.9998928308486938,0.9881213903427124,0.9994611144065856,0.9998478889465332,0.9987217783927916,0.9741283655166626,0.998687207698822,0.9950541257858276,0.9999353885650636,0.9998511075973512,0.9966111779212952,0.9987700581550598,0.9998952150344849,0.9993202686309814,0.9999388456344604
0.35458821058273315,0.17653784155845642,0.11003416776657103,0.6312571167945862,0.030041499063372605,0.13118620216846466,0.047914210706949234,0.0949852094054222,0.061040423810482025,0.3108973801136017,0.172855943441391,0.2818934917449951,0.06998484581708908,0.12847059965133667,0.06252586841583252,0.5314456820487976,0.37921321392059326,0.23046524822711945,0.19006960093975067,0.19214975833892822
6.028825876025491e-12,1.7356519596122696e-13,3.979394938569136e-12,3.543313906173573e-11,5.405096370481033e-10,1.942730698534234e-12,6.3333578832758245e-12,7.736376539391188e-10,1.186662990093623e-10,8.214112057203236e-08,7.978271931996518e-10,1.0557781038311731e-10,2.232294904480625e-11,1.3258397157933643e-10,5.651234688541784e-12,1.6883270337331169e-09,8.426039033171406e-11,2.1248482140467928e-11,4.615525739382065e-09,5.248945118917876e-16
0.0001626704615773633,2.551940269768238e-05,3.138311512884684e-05,8.242577678174713e-06,3.5170018236385665e-05,7.226244179037168e-06,5.9568108554231e-05,0.00011653132969513535,5.008341395296157e-05,0.00028546652174554765,0.00011880473175551744,0.0004929345450364053,2.7731218779081246e-06,2.0640580260078423e-05,0.0004434669099282473,0.001629557111300528,0.00017772326827980578,0.00013678426330443472,0.0008019029046408832,1.2431886489139288e-06
0.998344659805298,0.9988945126533508,0.9977468848228456,0.9997225403785706,0.9993873834609984,0.9999104738235474,0.9929611086845398,0.9947953820228576,0.9983894824981691,0.9669252038002014,0.9507259726524352,0.999205768108368,0.9961859583854676,0.9999020099639891,0.999842405319214,0.9815390706062317,0.9985436201095581,0.9999239444732666,0.9993509650230408,0.999924898147583
0.0821371078491211,0.016555957496166233,0.05109868571162224,0.003973419312387705,0.04473734274506569,0.18672536313533786,0.00797817576676607,0.015919206663966182,0.01670365408062935,0.12025147676467896,0.027643630281090736,0.042208008468151086,0.00780150294303894,0.019519589841365814,0.017763109877705574,0.1368849277496338,0.023830780759453773,0.2689976394176483,0.14535273611545563,0.21019989252090454
0.0009920982411131263,1.5206795978883747e-05,0.0017125069862231612,0.0021468971390277147,0.001326689263805747,0.00013415674038697034,2.095897616527509e-05,0.004216911271214485,0.000653254974167794,0.003729306627064943,0.0038820565678179264,0.0017381791258230805,0.00010346209455747156,0.0010432741837576034,8.030794560909271e-05,0.02062503807246685,0.002243255265057087,0.03284742310643196,0.0255857203155756,0.0006928282091394067
0.9902890920639038,0.926716923713684,0.7730448246002197,0.9824414849281312,0.9622756242752076,0.990397810935974,0.850845992565155,0.8892760872840881,0.9769669771194458,0.9473012089729308,0.9278643131256104,0.9745314717292786,0.9054133892059326,0.9555567502975464,0.94114488363266,0.9698889255523682,0.964148998260498,0.9779581427574158,0.9830484390258789,0.9958140254020691
0.2117820680141449,0.6475945711135864,0.20995479822158813,0.09028617292642592,0.06740815937519072,0.5000348687171936,0.04017499834299088,0.3660614490509033,0.6750812530517578,0.7191567420959473,0.09935226291418076,0.4949356615543366,0.3270792067050934,0.6927884221076965,0.1939968913793564,0.09991771727800369,0.7877923250198364,0.4258522093296051,0.7236990928649902,0.3273366391658783
0.2996287941932678,0.03130538389086723,0.08000312745571136,0.07865237444639206,0.1750282198190689,0.10005950927734376,0.07717001438140869,0.04240146651864052,0.34855765104293823,0.21178732812404635,0.035747412592172616,0.5376351475715637,0.03847695142030716,0.2812025845050812,0.3536415100097656,0.21507355570793152,0.09799322485923767,0.14707601070404053,0.21993114054203033,0.03321056067943573
1.0717733124609996e-12,1.7869055844374482e-13,6.093984258187524e-12,9.82716165387476e-12,2.870445580446107e-13,1.493832218568778e-14,1.3506846682775908e-11,6.042758654567493e-11,4.947775522623488e-11,1.0640191838717785e-08,9.609889273232143e-11,3.5950787485861107e-11,1.0804189140567468e-11,2.1343093958847703e-10,8.58951527526325e-13,2.691671885379776e-10,4.151679867947511e-12,1.2899224743900817e-10,3.749594731927708e-11,1.0758397550104416e-14
1.5436855846928663e-06,2.9906668252976946e-09,1.1010749290107925e-07,9.046473081752991e-08,9.061374839802737e-06,1.0680129491902336e-07,3.9905152959818224e-08,1.9191511455574073e-06,5.476508135870972e-07,5.687341035809368e-05,4.2930099652949144e-07,8.138753400999121e-06,1.8174320359776172e-07,1.5866021385591014e-06,1.0403315542362179e-07,2.378814315306954e-06,7.345001336034329e-07,8.506547715114721e-07,8.253007763414644e-06,9.611071938309124e-09
0.488899827003479,0.00509723462164402,0.11388065665960312,0.09642959386110306,0.09595279395580293,0.28868648409843445,0.010287291370332241,0.10337938368320464,0.4043185114860535,0.15019778907299042,0.054029379040002816,0.023715335875749588,0.05322973057627678,0.15100015699863434,0.3688862919807434,0.07411514967679977,0.5512547492980957,0.12274595350027084,0.5240476131439209,0.01918753795325756
2.378714498263434e-06,1.8250933919716767e-07,5.331056129875833e-08,2.593959047558769e-09,3.610276689869352e-05,1.2338888666363346e-07,7.623535566381178e-06,6.8151307459629615e-06,1.4268549364260252e-07,3.4287841117475175e-05,8.523112455804949e-07,4.6395754907280213e-05,3.1499967008130625e-06,8.291083020139923e-08,4.466983796191926e-07,1.2293554391362704e-05,5.088385250928695e-07,5.386942211771384e-05,8.681598160364956e-07,2.4752308647180143e-08
0.9996728897094728,0.9998791217803956,0.9995905756950378,0.9999064207077026,0.9989390969276428,0.9999911785125732,0.9979185461997986,0.9997095465660096,0.9995842576026917,0.9979125857353209,0.9916125535964966,0.9996381998062134,0.9984610080718994,0.9999765157699584,0.9996373653411864,0.9982847571372986,0.9998745918273926,0.999901533126831,0.999798595905304,0.9999008178710938
0.582339346408844,0.657042920589447,0.4745952785015106,0.14652177691459656,0.4153402149677277,0.5295500159263611,0.290421724319458,0.4477252066135407,0.4120603799819946,0.4456392228603363,0.3959042131900787,0.4995373785495758,0.3757482469081879,0.35720810294151306,0.4358469247817993,0.37465816736221313,0.5980054140090942,0.6098583936691284,0.6692285537719727,0.4970768988132477
1.3792523532174528e-05,5.487871476361762e-06,1.548189538880251e-05,3.326345540699549e-05,1.2474149116314948e-05,1.0405997272755483e-05,4.572015313897282e-05,8.896674989955501e-05,4.9431137085775845e-06,0.013769212178885937,0.0005595553666353227,2.356403092562687e-05,1.6611897081020288e-05,5.886040526092983e-05,7.565169198642253e-06,0.00025604403344914317,4.064586391905323e-05,4.828482269658707e-05,0.0006711838068440557,1.5319821613957174e-05
0.1695748269557953,0.01049385406076908,0.013296651653945446,0.019615018740296364,0.09215494245290756,0.031598232686519616,0.0036979336291551594,0.11561340093612672,0.3035832643508911,0.2199853360652924,0.04269567504525185,0.036660823971033096,0.012847463600337505,0.053316630423069,0.02980741113424301,0.0467507503926754,0.3782505393028259,0.18224979937076569,0.08709094673395157,0.209879070520401
0.2146991342306137,0.1919143795967102,0.022580837830901142,0.19982260465621948,0.08951354771852492,0.024359457194805145,0.13543269038200378,0.3890349566936493,0.09789595007896423,0.11429055035114287,0.06306160986423492,0.2738191783428192,0.044185515493154526,0.257955014705658,0.03880232945084572,0.4799806773662567,0.16082318127155304,0.13379156589508057,0.60286945104599,0.07101285457611084
0.005848343949764967,0.001028886530548334,0.012627101503312588,0.00040702079422771936,0.004968143999576569,0.003393125720322132,0.002874797442927957,0.006904367823153734,0.0038491825107485056,0.02468704991042614,0.0017086626030504706,0.003629150800406933,0.0015144259668886662,0.000722549157217145,0.0033737896010279647,0.0030226835515350103,0.008822072297334671,0.025376157835125923,0.013843727298080921,0.001370660145767033
0.190729558467865,0.027193300426006317,0.03579238429665565,0.019123142585158348,0.13753452897071838,0.2921992838382721,0.07487071305513382,0.07595008611679077,0.0936570167541504,0.16164658963680267,0.03702305629849434,0.1801552921533585,0.023916343227028847,0.021187210455536842,0.26785963773727417,0.08794073760509491,0.15704728662967682,0.5510206818580627,0.20660561323165894,0.03816438466310501
1.1452572831055494e-12,7.500701990938162e-13,4.05172201345394e-10,1.052888332075952e-10,2.989400726960412e-09,9.22098985708941e-13,3.5685970237869783e-12,4.3710545599706656e-11,1.3919701302711476e-07,1.4034642958904442e-07,2.2328197624155166e-10,2.7788276124596223e-09,6.259626150750819e-10,8.271935136860975e-09,9.643812441326172e-13,1.937647091387884e-11,5.563501659366921e-09,4.67386449543028e-08,7.955193837005936e-09,5.185389877898627e-12
