is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13
8.024435373954475e-07,7.28433660697192e-05,1.321362105954904e-05,4.470427228397966e-08,5.286706588860301e-15,0.02912132441997528,0.024323441088199615,2.0917435619053094e-17,1.3213621059549041e-05,1.8854377970001224e-07,0.0313606858253479,0.00014020632079336792,0.9982775449752808,0.0002495935186743736
0.9958985447883606,0.9817432165145874,0.976699709892273,0.996877670288086,0.9354702830314636,0.990726351737976,0.9540220499038696,0.9350232481956482,0.976699709892273,0.9912343621253967,0.9679931402206421,0.9804614782333374,0.7762657403945923,0.9393599033355713
0.023022688925266262,0.02907129935920238,0.048976577818393714,0.004977902863174678,0.016349978744983673,0.00412231357768178,0.0327293798327446,0.013909513130784035,0.04897657781839371,0.006193840876221657,0.002568327123299241,0.035616226494312286,0.012915335595607758,0.13755959272384644
0.04157580807805061,0.05866155773401261,0.023350395262241364,0.019597824662923813,0.19595862925052646,0.04591569304466248,0.31281161308288574,0.2738230228424072,0.023350395262241364,0.04765664413571358,0.017374061048030853,0.07029369473457336,0.007142809685319662,0.016875391826033592
0.0,7.604342298443624e-40,3.0165898496835607e-28,0.0,5.980741845738319e-42,2.087934711843977e-43,1.060650480903751e-25,1.4703824786160306e-41,3.0165898496835607e-28,0.0,0.0,1.0529923906555034e-37,1.5183966324063062e-32,2.548706595665313e-28
5.508838177292752e-12,2.7014056769303352e-08,0.003618082264438272,1.2377314681532615e-14,3.0301458564530037e-10,3.724411001826411e-08,3.6039963902112504e-07,1.2800037418880805e-10,0.0036180822644382715,4.923480512175615e-10,1.6169356964468307e-09,9.625789232359239e-08,9.282310919900283e-09,5.415255373009131e-07
2.2355239707394503e-05,2.1044637833256274e-05,0.48305743932724,1.327161407971289e-05,0.009117591194808485,0.0004054273304063827,0.00017089802713599056,0.01025683805346489,0.48305743932724,4.750744847115129e-05,0.0001339003792963922,3.2468062272528186e-05,0.06960279494524002,0.004820617847144604
1.68002734426409e-05,4.507188350544311e-05,0.055175155401229865,2.1659123383699352e-09,0.01942332461476326,1.1017005817848258e-05,2.2348879156197654e-06,0.03603120520710945,0.05517515540122986,0.0020997007377445698,4.271360012353398e-06,7.439579349011183e-05,0.001481098821386695,0.07867875695228577
0.9999986886978148,0.9999964237213136,0.9999711513519288,0.9999493360519408,0.9992177486419678,0.9999942779541016,0.9997084736824036,0.9980555772781372,0.9999711513519287,0.9999871253967285,0.9999966621398926,0.9999966621398926,0.9999481439590454,0.9999101161956787
0.07701677829027176,0.08089610189199448,0.5608451962471008,0.09822534769773483,0.0993351861834526,0.05449097976088524,0.09213002771139145,0.15543274581432343,0.5608451962471008,0.09090656787157059,0.04715101793408394,0.08764460682868958,0.03305680677294731,0.06973444670438766
7.951417748538322e-20,3.317296329462455e-15,2.3528076616030365e-31,2.63933145088846e-19,7.115788832309919e-27,5.096203225843065e-27,6.622588865171941e-25,1.2722681171151824e-33,2.3528076616030374e-31,2.5519657506137023e-28,1.6952604121683152e-29,2.8764947509422184e-14,8.845780290232287e-20,1.7109449026486573e-20
0.00012407962640281767,2.537643740652129e-05,0.005207727663218975,1.6825525694930119e-10,7.474183050248941e-09,0.0006612967699766159,1.9515333349318098e-07,1.9002983631111192e-09,0.005207727663218975,5.974041528133966e-08,0.00016206047439482063,5.634528861264698e-05,0.005277637857943773,0.0005179671570658684
0.013853970915079115,0.009182433597743513,0.010972128249704838,0.010064437985420229,0.10217984020709993,0.03756443038582802,0.025509245693683624,0.05811246484518051,0.010972128249704838,0.0006580576882697642,0.028662297874689102,0.014307600446045399,0.004127824679017067,0.026956116780638695
8.411709586653159e-07,1.649352088861633e-05,0.991364598274231,3.2325831966772967e-07,0.01432877127081156,0.006634849589318037,0.013313034549355507,0.005450316704809666,0.991364598274231,8.171737135853618e-06,0.00231307209469378,3.5067536373389885e-05,0.10893914103507996,0.048753008246421814
0.007232903968542814,0.0014119766419753432,0.9958786964416504,0.013547522015869616,0.001966975862160325,0.07462592422962189,0.0008854057523421943,0.0073998961597681046,0.9958786964416504,0.0001462809887016192,0.04461245611310005,0.001994904363527894,0.0019441064214333892,0.004431292414665222
0.0,1.5026647767981554e-26,0.0,0.0,1.4012984643248168e-45,1.3690685996453464e-42,6.564539385959433e-32,4.203895392974451e-45,0.0,1.4447387167188864e-42,0.0,6.300976190570124e-25,3.139388364681775e-37,1.637605241030522e-33
0.027103543281555176,0.2097488343715668,0.9885949492454528,0.04728467389941216,0.9289427995681764,0.9680491089820862,0.988857626914978,0.9330075979232788,0.9885949492454529,0.036179814487695694,0.9521780014038086,0.27413445711135864,0.9929042458534241,0.3765423595905304
0.0007550321752205491,0.002842275891453028,0.012504241429269314,0.0016894725849851966,0.004567256197333336,0.00013514836609829217,0.0023230761289596558,0.002178504131734371,0.012504241429269314,0.002284349175170064,0.00014091104094404727,0.0031801473814994097,0.0017436955822631717,0.012491616420447826
0.002144996076822281,0.007425852119922637,0.21974745392799375,0.00011313508730381729,0.19651031494140625,0.0016543153906241061,0.0005475032958202064,0.3374191224575043,0.21974745392799377,0.07157865166664124,0.0007109057041816413,0.010438473895192146,0.004663039464503527,0.01123608648777008
0.9848480820655824,0.9981056451797484,0.9922807812690736,0.9941593408584596,0.9859448671340942,0.9921252131462096,0.9849576950073242,0.9787952303886414,0.9922807812690735,0.9664163589477539,0.9824967384338379,0.9982048273086548,0.9677483439445496,0.9877244234085083
5.3073055283903165e-08,4.586744580592495e-06,0.8432438969612122,1.1897036955588193e-07,0.0026067558210343122,0.01502284500747919,0.008579472079873085,0.0002695184957701713,0.8432438969612122,7.606053600284213e-07,0.01325516402721405,1.288084877160145e-05,0.975828230381012,0.005502237938344479
0.3101034462451935,0.3471403121948242,0.5384178757667542,0.6844654083251953,0.4454713761806488,0.4569709599018097,0.2327064573764801,0.5492388010025024,0.5384178757667542,0.4465444087982178,0.41140130162239075,0.3537897765636444,0.25030282139778137,0.16522717475891113
0.024524740874767303,0.0028948860708624125,0.6468089818954468,0.26305854320526123,0.048328842967748635,0.08544114232063292,0.17823132872581482,0.08894713968038559,0.6468089818954468,0.01514368038624525,0.06038835272192955,0.004075944889336824,0.10434714704751968,0.02897671051323414
0.9998629093170166,0.9999573230743408,0.9998088479042052,0.9999821186065674,0.997103989124298,0.999990463256836,0.9958937168121338,0.9953954815864563,0.9998088479042053,0.9999058246612549,0.9999388456344604,0.9999556541442871,0.9981561303138733,0.9987502098083496
5.905055786570301e-06,0.00028499876498244703,0.9997112154960632,3.5196781027480033e-06,0.3814519643783569,0.2433419674634933,0.5872843861579895,0.28570932149887085,0.9997112154960632,0.00027192168636247516,0.16271108388900757,0.00047500795335508883,0.6760884523391724,0.19037668406963348
0.0008071928168646991,0.004672246053814888,0.04783982783555985,5.6039152696030214e-05,0.05564958974719048,0.0009333729394711555,0.00017272350669372827,0.1299830973148346,0.047839827835559845,0.010136839933693409,0.0005295733571983874,0.005999391432851553,0.006296044681221247,0.054765742272138596
0.014455092139542103,0.0025137029588222504,0.14945124089717865,0.0034510185942053795,0.028419254347682003,0.0006182094221003354,0.0005776992766186595,0.05325938016176224,0.14945124089717865,0.03375920280814171,0.00024158149608410895,0.004171823151409626,0.011372656561434269,0.006221319083124399
0.9808791279792786,0.994437575340271,0.9709630608558656,0.9883710145950316,0.9450275301933287,0.956979513168335,0.9795392751693726,0.9175171852111816,0.9709630608558655,0.9271935820579529,0.9282053112983704,0.9951238036155701,0.9522131085395813,0.9751386642456055
1.6166841305675914e-06,3.141317210975103e-05,0.993261992931366,3.1819281502976082e-06,0.0002498611283954233,0.0006489299703389406,7.151497266022488e-05,0.0006199689232744277,0.993261992931366,6.566959882547962e-07,0.00023654659162275493,5.65039663342759e-05,0.00039052998181432486,0.00028283760184422135
1.4358071156344023e-33,3.2580576376932373e-19,3.556693627615459e-05,1.3014113222152695e-25,8.917725224932838e-09,1.112395460441638e-19,3.59826099701193e-19,1.7987863643043056e-08,3.556693627615459e-05,1.430539714464274e-14,1.5439514639504173e-23,1.400248693951805e-17,1.8261504783599036e-24,9.113340126987168e-08
4.2327148340670285e-24,1.9697282270959157e-13,8.877872881285498e-10,1.2334494761162818e-25,1.5144048515214337e-10,2.517161268811382e-19,2.2061570269466067e-15,5.274130576715663e-10,8.877872881285498e-10,2.8037042969935623e-14,2.359506847913369e-21,8.542249481553743e-13,6.267925225069207e-15,1.0986284770808652e-08
0.9608052372932434,0.918821096420288,0.4377914071083069,0.9867159128189088,0.7311388850212097,0.9516322612762452,0.7319718599319458,0.7496251463890076,0.4377914071083069,0.8791173696517944,0.9929124712944031,0.9047279953956604,0.5311927795410156,0.8962326049804688
0.02114555239677429,0.00261555309407413,0.13198119401931765,0.02537983097136021,0.025063617154955864,0.0023276717402040963,0.0900697186589241,0.0011831839801743627,0.13198119401931763,0.000797452696133405,0.0018761026440188289,0.0033036451786756516,0.06729450821876526,0.13023369014263153
0.5458489060401917,0.2527946829795837,0.4902887642383576,0.6497327089309692,0.6615832448005676,0.23150646686553955,0.6860243082046509,0.12541736662387848,0.49028876423835754,0.5815883874893188,0.24736493825912476,0.31695082783699036,0.9534283876419067,0.6454454064369202
0.0,1.0579306812381543e-33,1.7115859593797895e-26,0.0,4.1459749630291283e-38,1.8783775329965227e-39,5.248855899909097e-27,1.30581064178603e-35,1.7115859593797895e-26,1.961817850054744e-44,0.0,3.9262576315346248e-31,2.044959690540064e-37,7.237747768259257e-28
0.006740250624716282,0.0008913708734326065,0.1035982295870781,0.00036518764682114124,0.07907561212778091,0.0014074576320126653,0.0012030969373881817,0.18159495294094086,0.1035982295870781,0.20682431757450104,0.0007282308652065694,0.0014040658716112375,0.01091877929866314,0.09718963503837585
5.6382108596153564e-05,0.00013140756345819682,0.05341559648513794,1.925196784213768e-06,0.001217678189277649,1.4835708498139866e-05,0.00017550743359606713,0.0019434107234701514,0.05341559648513794,0.0014686118811368942,6.077118086977862e-06,0.0001882820506580174,0.0021446458995342255,0.001132556120865047
0.12684667110443115,0.1284353882074356,0.4043744206428528,0.297630250453949,0.6808400154113771,0.3877446353435517,0.17634667456150055,0.308552086353302,0.4043744206428528,0.3006287217140198,0.35938116908073425,0.1669190376996994,0.6371685266494751,0.28611835837364197
9.364757763584607e-23,9.183715882202877e-19,2.614433336489697e-09,2.3651943608595248e-20,4.7010142218424314e-24,9.219509538271695e-21,5.684420933960155e-09,2.0372415707727678e-24,2.6144333364896966e-09,2.4436705710708696e-15,1.9117909931677334e-23,3.034044554668567e-17,4.312761953118027e-11,1.9685189350977794e-13
0.9989829659461976,0.9986419081687928,0.9966852068901062,0.9992250204086304,0.9934192299842834,0.999161958694458,0.9956263303756714,0.9838947653770447,0.9966852068901062,0.9995096921920776,0.9988118410110474,0.9987865090370178,0.9974008798599243,0.9977892637252808
0.00603008596226573,0.004227358382195234,0.009940158575773241,0.006816677749156953,0.006260115187615156,0.002149640815332532,0.0027976485434919596,0.005931732710450888,0.00994015857577324,0.0024015652015805244,0.0029938574880361557,0.004975757095962763,0.005788319278508425,0.02577091194689274
0.9844351410865784,0.9574056267738342,0.8398774862289429,0.9791938662528992,0.9141123294830322,0.9964469075202942,0.9008907079696655,0.921150803565979,0.8398774862289429,0.9677336812019348,0.9939524531364441,0.9543755650520325,0.9766309857368469,0.9512758255004883
1.6117993084316294e-17,1.6191568918966226e-10,2.956319078428748e-10,5.217178078442686e-11,4.5403822923617546e-09,3.3610345951708143e-13,5.564620986220348e-11,2.140765212668705e-12,2.9563190784287485e-10,1.0164061186084133e-16,6.0546098028854e-14,3.4558259032202443e-10,8.579270106834347e-12,8.396006806465905e-11
0.0018046087352558968,0.0011873941402882338,0.02433948591351509,0.0004542254318948835,0.06978225708007812,0.003121524816378951,0.02274932526051998,0.1596803516149521,0.02433948591351509,0.0033093795645982027,0.0012083265464752913,0.001546123530715704,0.006755693815648556,0.005560448858886957
2.21720881654619e-08,1.6070292758740836e-06,0.9654883742332458,2.586994298781065e-07,0.0007625703583471477,0.01320340484380722,0.038568221032619476,8.587510819779709e-05,0.9654883742332458,4.85737036797218e-05,0.004955466836690903,6.279138233367121e-06,0.9614176154136658,0.00036940572317689657
1.0310473840809141e-40,6.642801700235e-26,7.690023728912365e-09,1.2266826626853016e-40,1.3367842540704092e-17,2.5696849681404833e-29,4.909726971516801e-20,1.1242567723743842e-16,7.690023728912365e-09,3.9966888345162603e-25,1.6665369120691434e-34,4.917270578247456e-24,1.717645699037352e-30,9.718730040644938e-16
0.043587297201156616,0.013156544417142868,0.9491184949874878,0.25306132435798645,0.01119539514183998,0.038094762712717056,0.008446385152637959,0.027462799102067947,0.9491184949874878,0.014597262255847454,0.02070373296737671,0.0154226403683424,0.01414930634200573,0.02817753702402115
0.0009729345329105854,0.025662127882242203,0.9988034963607788,0.001670617377385497,0.2131636142730713,0.9793684482574464,0.7279230952262878,0.5054711103439331,0.9988034963607788,0.0005860061501152813,0.9475789070129395,0.037123873829841614,0.017555387690663338,0.0911211222410202
5.134940010975697e-07,0.00019996121409349144,0.3153599202632904,0.0002660950121935457,0.0007610233151353897,0.0015251494478434324,0.00012007097393507138,0.002147485502064228,0.3153599202632904,0.0001521763188065961,0.0008112840005196631,0.0003504066844470799,0.025378234684467316,0.0012113421689718962
