is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14
0.002097001066431403,0.00038658067933283746,0.0023909322917461395,0.00016360831796191633,0.000698339194059372,0.002448808867484331,0.0007554171024821699,0.0010688651818782091,0.0015164606738835573,0.0010248569305986166,0.0010746491607278585,0.0009786497103050351,0.0019249017350375652,0.0006571195553988218,0.0011804833775386214
0.15757937729358673,0.3197881877422333,0.26507195830345154,0.09363019466400146,0.03500375896692276,0.21127235889434814,0.603091299533844,0.05247900262475014,0.12934961915016174,0.07004696875810623,0.39673733711242676,0.49718010425567627,0.039618633687496185,0.06158246472477913,0.14337310194969177
0.007018432021141052,0.0006712253671139479,0.0017158426344394684,0.0032262972090393305,0.0032380246557295322,0.0036709739360958338,0.0018229662673547864,0.001018031849525869,0.0013013212010264397,0.00028896491858176887,0.0036710333079099655,0.003077440895140171,0.0037822795566171408,0.0009015583782456815,0.0025354765821248293
0.7899956703186035,0.8985363841056824,0.715002715587616,0.8698049187660217,0.5840330719947815,0.6899518370628357,0.8293284177780151,0.5730739235877991,0.7701293230056763,0.9091910123825073,0.6966362595558167,0.8852360844612122,0.8137918710708618,0.6596136093139648,0.8430417776107788
0.7603572607040405,0.6629881262779236,0.17141656577587128,0.47402244806289673,0.6295564770698547,0.9205641746520996,0.32084524631500244,0.8947901129722595,0.3663107752799988,0.8135773539543152,0.6144426465034485,0.8210210800170898,0.7586837410926819,0.16778689622879028,0.8925634026527405
0.009657885879278183,0.0010355849517509341,0.0054239435121417046,0.006243708543479443,0.003234078409150243,0.01454062107950449,0.0072674863040447235,0.003368822857737541,0.007940961048007011,0.0030173712875694036,0.01947701722383499,0.004705182276666164,0.0017899658996611834,0.0008114498341456056,0.0023931011091917753
0.3312593698501587,0.0037596693728119135,0.020272713154554367,0.02875816449522972,0.009268236346542835,0.3598669171333313,0.02749180793762207,0.049116041511297226,0.029081735759973526,0.03559224307537079,0.12508061528205872,0.018270447850227356,0.1339217573404312,0.016023680567741394,0.0489831306040287
0.48859864473342896,0.16787272691726685,0.37586086988449097,0.6444800496101379,0.8122655749320984,0.78935706615448,0.42500415444374084,0.5649620294570923,0.4634871780872345,0.785698413848877,0.11494800448417664,0.5178943872451782,0.4259112775325775,0.0940476730465889,0.3865918815135956
0.9417939782142639,0.9012215733528137,0.6827285885810852,0.8851419687271118,0.8417378664016724,0.9261296987533569,0.6915014386177063,0.9398785829544067,0.8855050206184387,0.9662231206893921,0.8084632158279419,0.8330968618392944,0.9001821279525757,0.7001718878746033,0.9656980037689209
0.9835115671157837,0.9954332709312439,0.9855395555496216,0.9905311465263367,0.9962959885597229,0.990007758140564,0.9744862914085388,0.990606427192688,0.9930342435836792,0.9966719150543213,0.9925480484962463,0.9977163076400757,0.9927366971969604,0.9952250719070435,0.994705855846405
0.09298006445169449,0.03576216101646423,0.08289878815412521,0.05514412745833397,0.0050665270537137985,0.04446490854024887,0.2695930004119873,0.010346289724111557,0.07512203603982925,0.004989030305296183,0.07128716260194778,0.1978522539138794,0.02410336397588253,0.0519849918782711,0.04010940343141556
0.12479676306247711,0.2732224464416504,0.6184970140457153,0.14095059037208557,0.2771494686603546,0.5071304440498352,0.43027886748313904,0.44814836978912354,0.4347269833087921,0.018573138862848282,0.12114901840686798,0.041796788573265076,0.2875613570213318,0.09973625093698502,0.6559607982635498
0.4076888859272003,0.20087850093841553,0.5137090682983398,0.4025129973888397,0.5240976214408875,0.858331024646759,0.602376401424408,0.89922696352005,0.24012912809848785,0.9447351694107056,0.7575463652610779,0.80138099193573,0.5251206159591675,0.3428148329257965,0.8069985508918762
0.2997150421142578,0.0372990183532238,0.1501874327659607,0.02396908961236477,0.3039664924144745,0.030693726614117622,0.1643584817647934,0.12428160011768341,0.445647269487381,0.23688039183616638,0.1590011566877365,0.6581615805625916,0.031133169308304787,0.41963276267051697,0.017594100907444954
0.0005541652790270746,0.00015723823162261397,0.0002999927964992821,0.0009104576893150806,0.00011103472934337333,0.0005271722911857069,0.00022538003395311534,0.0005025709397159517,0.0012788792373612523,0.0003822942962870002,0.000903056061360985,0.0016706453170627356,0.0010178058873862028,0.0005256134318187833,0.0015548814553767443
0.005179875064641237,0.0005288991960696876,0.0013994630426168442,0.007738961838185787,5.033877459936775e-05,0.020625049248337746,0.0003903399338014424,0.00408190255984664,0.001168778515420854,0.001494370517320931,0.0033798522781580687,0.0025707969907671213,0.000708795094396919,0.008139008656144142,0.001612769439816475
0.05751372128725052,0.012917943298816681,0.03263908624649048,0.021300453692674637,0.0224623866379261,0.06134284287691116,0.06937149912118912,0.009001935832202435,0.020762935280799866,0.009913033805787563,0.06452102214097977,0.031262461096048355,0.004845796152949333,0.007792104035615921,0.027581362053751945
0.03321791812777519,0.011608380824327469,0.01238392386585474,0.0033957923296839,0.0019565830007195473,0.02238013781607151,0.07420871406793594,0.008054154925048351,0.008468065410852432,0.0026920982636511326,0.01375073753297329,0.02465488389134407,0.013271177187561989,0.002618520287796855,0.011781261302530766
0.19219109416007996,0.06138398498296738,0.24583302438259125,0.23855455219745636,0.10102563351392746,0.2782478928565979,0.22619055211544037,0.05487187206745148,0.1556873470544815,0.16727977991104126,0.16032415628433228,0.22691600024700165,0.15395496785640717,0.02081117406487465,0.07934199273586273
0.9974229335784912,0.9993999004364014,0.9945829510688782,0.9992848038673401,0.9986881613731384,0.992061972618103,0.983906626701355,0.998140811920166,0.9989965558052063,0.9994032382965088,0.9982495903968811,0.9967293739318848,0.998389482498169,0.999440610408783,0.9981889128684998
0.001624008291400969,4.518632067629369e-06,0.00012681985390372574,0.003527778899297118,3.5860921343555674e-05,0.011357944458723068,0.00012897132546640933,0.004034937359392643,0.0012903393944725394,0.0005765397218056023,0.000527962576597929,0.00019417447037994862,0.0007074229069985449,0.00019932202121708542,0.0008484061108902097
0.8298186659812927,0.8865719437599182,0.7840834259986877,0.8575229048728943,0.6534152626991272,0.7141107320785522,0.6798961758613586,0.8745114207267761,0.8851179480552673,0.924151599407196,0.7436489462852478,0.7675107717514038,0.8357890248298645,0.8957902193069458,0.7843312621116638
0.9108907580375671,0.919307291507721,0.72114098072052,0.16755299270153046,0.5745295882225037,0.8187788724899292,0.8991986513137817,0.8098909258842468,0.7104905247688293,0.6492771506309509,0.37636661529541016,0.9228692054748535,0.48498114943504333,0.8939797282218933,0.8795567750930786
0.38964203000068665,0.0034604903776198626,0.02832568623125553,0.014835028909146786,0.024667896330356598,0.02208266407251358,0.7393693327903748,0.017696864902973175,0.008445950224995613,0.01270053070038557,0.04629566892981529,0.040153611451387405,0.029600342735648155,0.01884252391755581,0.008487699553370476
0.9867262840270996,0.9980775117874146,0.9806166887283325,0.9866607189178467,0.9966220855712891,0.9840604066848755,0.9850782155990601,0.9395762085914612,0.9781674146652222,0.9944256544113159,0.984283447265625,0.9947051405906677,0.9932695031166077,0.9898806810379028,0.978199303150177
0.9854072332382202,0.9424133896827698,0.968214750289917,0.990285336971283,0.9965242743492126,0.9897786974906921,0.8092728853225708,0.9101256132125854,0.9830590486526489,0.9900180697441101,0.9870133996009827,0.994783341884613,0.9849485754966736,0.9628952741622925,0.9336715936660767
0.030365079641342163,0.006675665732473135,0.007113658357411623,0.007924381643533707,0.055492956191301346,0.013743503950536251,0.012157140299677849,0.012383907102048397,0.013789644464850426,0.005357413552701473,0.025825222954154015,0.010608757846057415,0.0195583738386631,0.010883929207921028,0.004818989895284176
0.05406387522816658,0.10456569492816925,0.019945751875638962,0.016146356239914894,0.00741515401750803,0.14029432833194733,0.11196231096982956,0.003250588895753026,0.0083594536408782,0.0010490786517038941,0.028787504881620407,0.008768252097070217,0.006823017727583647,0.0024993657134473324,0.003623207099735737
0.36785268783569336,0.3306167721748352,0.287056028842926,0.3391039967536926,0.30450764298439026,0.16508103907108307,0.16198508441448212,0.26040101051330566,0.14397788047790527,0.2662457525730133,0.30361655354499817,0.15827171504497528,0.13445256650447845,0.21750733256340027,0.09666052460670471
0.9476895928382874,0.9767392873764038,0.967158854007721,0.9759006500244141,0.9797430634498596,0.9767280220985413,0.9821881651878357,0.9487200975418091,0.9662825465202332,0.9703609943389893,0.9607036709785461,0.995758593082428,0.8503240346908569,0.9893940091133118,0.9926060438156128
0.00017029016453307122,2.17000470001949e-05,5.85340203542728e-05,0.000712107983417809,4.0964255276776385e-06,0.0007039066986180842,2.784804382827133e-05,0.0008467956213280559,5.529731879505562e-06,8.485245780320838e-05,0.0006380955455824733,0.0010974956676363945,0.0001799485326046124,0.00012365254224278033,0.00048487752792425454
0.4819496273994446,0.2058076709508896,0.39742904901504517,0.13998492062091827,0.09099471569061279,0.472704142332077,0.5198392868041992,0.9093338847160339,0.14229503273963928,0.5154897570610046,0.5667546987533569,0.6571765542030334,0.077025406062603,0.15731194615364075,0.20368705689907074
0.5582872629165649,0.3262380063533783,0.2992727756500244,0.13038323819637299,0.01617925800383091,0.36603105068206787,0.8618574738502502,0.251401424407959,0.1480429321527481,0.6108983159065247,0.10966222733259201,0.7055307626724243,0.45994633436203003,0.5790675282478333,0.9067026376724243
0.5874490737915039,0.01859002560377121,0.021012453362345695,0.3622058928012848,0.33692771196365356,0.33142292499542236,0.0741032287478447,0.3004964590072632,0.5418464541435242,0.09104987233877182,0.13770492374897003,0.008972843177616596,0.17971187829971313,0.15512338280677795,0.34310275316238403
0.941443920135498,0.848086953163147,0.9153135418891907,0.9075273871421814,0.7263627648353577,0.905615508556366,0.8326830267906189,0.952570915222168,0.8676223754882812,0.9017347097396851,0.8073261380195618,0.9214329719543457,0.8301112055778503,0.8819281458854675,0.8974904417991638
0.539885401725769,0.018248217180371284,0.8558929562568665,0.5546046495437622,0.9193955063819885,0.554422914981842,0.7787140011787415,0.24645020067691803,0.9098824262619019,0.9444981217384338,0.8818721771240234,0.7430328130722046,0.8794980049133301,0.3151455223560333,0.6284722089767456
0.9789627194404602,0.997136116027832,0.9964156150817871,0.9980987906455994,0.9983173608779907,0.9945011138916016,0.9836146235466003,0.9957466721534729,0.9969711303710938,0.9918151497840881,0.9971043467521667,0.9964003562927246,0.9900360107421875,0.9907925128936768,0.9959927201271057
0.028803979977965355,0.0013694518711417913,0.00047896630712784827,0.0022733372170478106,8.450861787423491e-05,0.02008729800581932,6.270075391512364e-05,0.0275434423238039,0.0005351739237084985,0.0018416221719235182,0.00542110949754715,0.021338192746043205,0.009916819632053375,0.0029396216850727797,0.016169968992471695
0.9977213740348816,0.9993717074394226,0.9972327351570129,0.9972426891326904,0.9966793060302734,0.9987561702728271,0.9391416907310486,0.9977254271507263,0.9970619082450867,0.9985010623931885,0.9982028007507324,0.9989126920700073,0.9987227320671082,0.9987245202064514,0.9978408813476562
0.8801404237747192,0.8034699559211731,0.7918145060539246,0.8627853989601135,0.7017260193824768,0.8163577914237976,0.7272342443466187,0.9158095717430115,0.8721559643745422,0.9420535564422607,0.7340335249900818,0.8623291850090027,0.6837940216064453,0.7150236368179321,0.7535203695297241
0.011284987442195415,0.0001872658176580444,0.0004914877936244011,0.008055267855525017,1.256808900507167e-05,0.042765527963638306,0.00032895131153054535,0.0007810370880179107,9.449387289350852e-05,0.00025080679915845394,0.008699286729097366,0.001590436790138483,0.0006647608242928982,0.0003034168330486864,0.0015016311081126332
0.521181046962738,0.3419078588485718,0.3460211753845215,0.30940356850624084,0.5551452040672302,0.5754353404045105,0.5932069420814514,0.23663873970508575,0.08477597683668137,0.040708497166633606,0.36916711926460266,0.1502038538455963,0.390427827835083,0.08930420875549316,0.1221727728843689
0.9924687743186951,0.9992030262947083,0.9920693635940552,0.9966661334037781,0.9978455305099487,0.9952051639556885,0.9916083216667175,0.9945346117019653,0.9973196387290955,0.9979339838027954,0.9935903549194336,0.999362051486969,0.9933003187179565,0.9989662170410156,0.9960938096046448
0.4365237057209015,0.40754184126853943,0.1642715334892273,0.218223437666893,0.2232072949409485,0.780056357383728,0.19176508486270905,0.27060025930404663,0.440682977437973,0.7016561627388,0.16421575844287872,0.272859126329422,0.7722510099411011,0.2648753225803375,0.3666606843471527
0.8422228097915649,0.7344384789466858,0.8304714560508728,0.9232301115989685,0.8815819025039673,0.8854807615280151,0.6058906316757202,0.9711192846298218,0.8408086895942688,0.6892263293266296,0.8444787859916687,0.7593863606452942,0.912013590335846,0.8798103332519531,0.8407538533210754
0.9945577383041382,0.998691737651825,0.9929993152618408,0.9920003414154053,0.9942223429679871,0.9882563948631287,0.9782128930091858,0.9931759238243103,0.990202784538269,0.9968284964561462,0.9941704273223877,0.9988647699356079,0.996908962726593,0.9941771030426025,0.9941611886024475
0.03553282842040062,0.029659748077392578,0.1765555441379547,0.05193214863538742,0.7882379293441772,0.02239692583680153,0.03700859472155571,0.036713629961013794,0.0476350300014019,0.3335971236228943,0.09929929673671722,0.2293979972600937,0.15572583675384521,0.08184703439474106,0.7718117237091064
0.3099748492240906,0.09682505577802658,0.1135377585887909,0.2626435458660126,0.327266663312912,0.18318487703800201,0.041662685573101044,0.1534254103899002,0.33859512209892273,0.5828543305397034,0.12592969834804535,0.6327850818634033,0.07281015068292618,0.10028170049190521,0.1165253296494484
0.007495816331356764,0.0001661715068621561,0.00017545623995829374,0.0014374412130564451,5.34412611159496e-05,0.006007193122059107,0.0012077705468982458,0.0024369435850530863,0.00029969034949317575,0.0008458758238703012,0.0018701277440413833,0.0011965580051764846,0.0017690403619781137,0.012129358947277069,0.0012685208348557353
0.011008067056536674,0.001037370297126472,0.002259236527606845,0.0011165178148075938,0.0006520918104797602,0.0019374026451259851,0.005470996722579002,0.0022072093561291695,0.001535904943011701,0.0029612951911985874,0.011582711711525917,0.003384162439033389,0.0030232726130634546,0.00046052708057686687,0.0013131923042237759
0.6747602820396423,0.8745856285095215,0.7607478499412537,0.8924612998962402,0.7123706936836243,0.9323411583900452,0.7748432755470276,0.9045817255973816,0.9079607129096985,0.9625306725502014,0.8043180704116821,0.8429619669914246,0.5767039656639099,0.6533580422401428,0.9723554849624634
0.2618744969367981,0.7990914583206177,0.29564225673675537,0.7220231294631958,0.2188580334186554,0.32039809226989746,0.8965620994567871,0.327104389667511,0.8700602054595947,0.9616442918777466,0.39287468791007996,0.5039991736412048,0.7909214496612549,0.3109396994113922,0.7849335074424744
0.9995027780532837,0.999142050743103,0.998455286026001,0.9993131160736084,0.997907280921936,0.9988024234771729,0.9866948127746582,0.9979053735733032,0.9984517097473145,0.9993921518325806,0.9989645481109619,0.9989327788352966,0.9978508949279785,0.999561607837677,0.999129593372345
0.8293237686157227,0.8943537473678589,0.7789592742919922,0.799239993095398,0.5753039121627808,0.8603904247283936,0.8428446054458618,0.8376157879829407,0.8754794001579285,0.9097882509231567,0.7912885546684265,0.9241136908531189,0.709129273891449,0.5980914235115051,0.9349775314331055
0.0003757146478164941,0.0008099090773612261,0.0014151993673294783,0.0024948592763394117,0.00019260360568296164,0.0004187601734884083,0.00023711765243206173,8.849722507875413e-05,0.0012396631063893437,0.0004115280171390623,0.0004874383157584816,0.001060703070834279,0.0012775491923093796,0.0002761023642960936,0.0009674477041698992
0.6593403816223145,0.7665125727653503,0.40797367691993713,0.6144264936447144,0.6665595769882202,0.8581146597862244,0.5654289722442627,0.7530235052108765,0.8489347696304321,0.5519751310348511,0.6227919459342957,0.7880491018295288,0.6819702386856079,0.28945210576057434,0.8918588757514954
0.13693976402282715,0.009783247485756874,0.3012472689151764,0.26587000489234924,0.28907403349876404,0.07344715297222137,0.023523375391960144,0.04623984545469284,0.2504677474498749,0.06560975313186646,0.16270650923252106,0.2900138795375824,0.2847599685192108,0.12707701325416565,0.023012733086943626
0.667894721031189,0.5434226989746094,0.41033077239990234,0.7996039986610413,0.2864855229854584,0.7755076289176941,0.46912747621536255,0.42522573471069336,0.485516220331192,0.11760153621435165,0.47018149495124817,0.373577356338501,0.5433328747749329,0.0711454451084137,0.4395422637462616
0.482284814119339,0.8255579471588135,0.5926446914672852,0.6891334652900696,0.5190510153770447,0.6787726283073425,0.72945636510849,0.8387730717658997,0.3211897909641266,0.8153796792030334,0.6581588983535767,0.7959800958633423,0.7355687022209167,0.7289100885391235,0.49500855803489685
0.034578803926706314,0.0006519624730572104,0.0019724557641893625,0.014081715606153011,0.0002636869321577251,0.1233130618929863,0.00022912974236533046,0.014521433040499687,0.005159055348485708,0.0031614224426448345,0.011322206817567348,0.004855997394770384,0.006600587163120508,0.0018909815698862076,0.007113328669220209
0.6510424613952637,0.8622322678565979,0.7394053339958191,0.8773444890975952,0.5668443441390991,0.6990501284599304,0.6962170004844666,0.9064598679542542,0.8515875339508057,0.9510947465896606,0.729132890701294,0.8899880051612854,0.7115400433540344,0.7766739726066589,0.6580319404602051
0.004822819028049707,0.00481517193838954,0.004073570016771555,0.003920398186892271,0.003938812296837568,0.04626769945025444,0.006742721423506737,0.0024566466454416513,0.002427245257422328,0.0042212409898638725,0.015995105728507042,0.0009521440952084959,0.01476362720131874,0.0014795552706345916,0.0025860401801764965
0.35426875948905945,0.2620241641998291,0.04931924119591713,0.07932955771684647,0.0023963479325175285,0.2694421112537384,0.5741146206855774,0.051000893115997314,0.03895105421543121,0.008335905149579048,0.04453028738498688,0.5316542387008667,0.015375271439552307,0.02825803868472576,0.026593230664730072
0.9962575435638428,0.9969213008880615,0.9883511662483215,0.9934449195861816,0.9965283274650574,0.9976755976676941,0.980680525302887,0.9967442750930786,0.993472695350647,0.9981024861335754,0.997517466545105,0.9963691234588623,0.9912474751472473,0.9977408647537231,0.9907846450805664
0.9341024160385132,0.49349454045295715,0.8176368474960327,0.9589575529098511,0.9168009757995605,0.9600178599357605,0.8121036291122437,0.9315027594566345,0.9415500164031982,0.9344361424446106,0.8454515337944031,0.7505726218223572,0.8495765924453735,0.9028315544128418,0.9462371468544006
0.7780240178108215,0.8962947130203247,0.8318387269973755,0.8212417960166931,0.47459542751312256,0.8722389340400696,0.7886010408401489,0.396065890789032,0.874739944934845,0.8802645802497864,0.6760122776031494,0.8981214761734009,0.755047082901001,0.8306195735931396,0.6432605385780334
0.22248207032680511,0.49697405099868774,0.5598371624946594,0.09465918689966202,0.2709405720233917,0.38595759868621826,0.6029332280158997,0.15809255838394165,0.22911302745342255,0.10608839243650436,0.3941479027271271,0.6248584389686584,0.34829893708229065,0.1437384933233261,0.13849717378616333
0.9975287318229675,0.9997397065162659,0.9986838698387146,0.9986141920089722,0.9990224838256836,0.9992451667785645,0.9855923652648926,0.9976334571838379,0.9982983469963074,0.9969807267189026,0.9983649849891663,0.9996618032455444,0.9966427087783813,0.9980506896972656,0.998561441898346
0.6334583759307861,0.25305265188217163,0.5460622906684875,0.5771549344062805,0.6009292602539062,0.5244075059890747,0.5681440830230713,0.790433943271637,0.827572762966156,0.5864755511283875,0.5335570573806763,0.6043529510498047,0.7259311079978943,0.4740821421146393,0.3806930184364319
0.6874661445617676,0.791353702545166,0.6692653298377991,0.808935821056366,0.5983263850212097,0.6817768812179565,0.7197257280349731,0.7760763764381409,0.6216229796409607,0.8093549609184265,0.6422267556190491,0.8009186387062073,0.41503089666366577,0.690729022026062,0.6890994906425476
0.967694878578186,0.986254096031189,0.7829657196998596,0.9082037210464478,0.9512063264846802,0.8065183162689209,0.9627594947814941,0.9280864000320435,0.9876449704170227,0.9803681373596191,0.7761829495429993,0.9828675985336304,0.9491214752197266,0.8865544199943542,0.9504808187484741
0.9976069927215576,0.9994422793388367,0.9924542307853699,0.9978929162025452,0.9971018433570862,0.9975829124450684,0.9845215678215027,0.9978547692298889,0.9985478520393372,0.9986295700073242,0.9968826770782471,0.9982182383537292,0.9980894923210144,0.9987941980361938,0.9986349940299988
0.06208084896206856,0.032314177602529526,0.0033334512263536453,0.009225800633430481,0.0007764435722492635,0.011631244793534279,0.10736788064241409,0.0051518818363547325,0.005476292688399553,0.027694199234247208,0.020225489512085915,0.03433065116405487,0.023410970345139503,0.01323540136218071,0.009512399323284626
0.0010250204941257834,0.0001054243475664407,1.1285707842034753e-05,0.00019188981968909502,6.405227281902626e-07,0.00046065091737546027,0.001285121194086969,0.0003796937526203692,5.225609584158519e-06,7.405138603644446e-05,0.0003783575666602701,0.0010590648744255304,9.434936509933323e-05,9.712133032735437e-05,0.00023784924997016788
0.045006781816482544,0.000629102869424969,0.003129572607576847,0.08516080677509308,0.006814273539930582,0.014975517056882381,0.0025516501627862453,0.04996097832918167,0.0378110334277153,0.0046744514256715775,0.012031642720103264,0.0012685509864240885,0.04706040397286415,0.022712886333465576,0.008998077362775803
0.8641213774681091,0.9232242703437805,0.9632511138916016,0.8909987211227417,0.7917240262031555,0.9380786418914795,0.9050319194793701,0.9054008722305298,0.902292013168335,0.919339120388031,0.9573770761489868,0.9488159418106079,0.9025233387947083,0.8332282900810242,0.9245980381965637
0.056890733540058136,0.05340127646923065,0.07277307659387589,0.10478369891643524,0.15107250213623047,0.03969738259911537,0.01882210001349449,0.010242262855172157,0.25354278087615967,0.005007458850741386,0.057273246347904205,0.25003188848495483,0.010647747665643692,0.03315853327512741,0.01850595697760582
0.7166519165039062,0.9673160314559937,0.9139569997787476,0.7925681471824646,0.9059486389160156,0.8362160325050354,0.23721107840538025,0.5716308355331421,0.9924099445343018,0.8949637413024902,0.9318034648895264,0.9773253202438354,0.8389955163002014,0.9750128388404846,0.9016242027282715
0.00301325018517673,6.514447886729613e-05,3.586858292692341e-05,8.892823825590312e-05,2.0087672680801916e-07,0.0044449977576732635,2.1208639736869372e-05,0.0004291211371310055,6.204422334121773e-06,0.00035978740197606385,0.0006237659836187959,0.00131007912568748,0.00036597863072529435,0.00028679551905952394,0.0006755904760211706
0.38331377506256104,0.29252463579177856,0.019078798592090607,0.05658147111535072,0.006424232851713896,0.3285549581050873,0.4319562017917633,0.13140878081321716,0.04003535211086273,0.03137831389904022,0.07840310037136078,0.20878171920776367,0.08080701529979706,0.05445615574717522,0.07095856964588165
0.8312680125236511,0.01501738466322422,0.10302597284317017,0.2980884611606598,0.37646570801734924,0.6070287823677063,0.6082552075386047,0.5661998987197876,0.5208402276039124,0.43220680952072144,0.36761274933815,0.6775358319282532,0.44131460785865784,0.1379675567150116,0.31507277488708496
0.8102097511291504,0.9725896120071411,0.5102149844169617,0.6918951272964478,0.9713223576545715,0.8273079991340637,0.042646147310733795,0.7505011558532715,0.971881091594696,0.8216008543968201,0.46628502011299133,0.9798392057418823,0.9388047456741333,0.8571935892105103,0.8497228026390076
0.1439276784658432,0.0409153588116169,0.017489619553089142,0.1408844143152237,0.014505801722407341,0.6068902611732483,0.02585539035499096,0.22525344789028168,0.17196477949619293,0.05358746275305748,0.15038833022117615,0.1119515672326088,0.1718835085630417,0.08677278459072113,0.1283230483531952
0.9884794354438782,0.9895415306091309,0.9894095659255981,0.9851431250572205,0.9912896156311035,0.9885826110839844,0.8599520921707153,0.9580285549163818,0.9903163313865662,0.9791803956031799,0.9824402332305908,0.9984032511711121,0.9685824513435364,0.9894598722457886,0.9652262926101685
0.001396269304677844,0.0007123835384845734,0.0008773445733822882,0.0010675559751689434,0.0011630113003775477,0.003924258518964052,0.0018347208388149738,0.0007715853862464428,0.0012169878464192152,0.0002470422477927059,0.004785188008099794,0.0010824647033587098,0.004959811456501484,0.0006921929307281971,0.00038523567491210997
0.9962860345840454,0.9989533424377441,0.9931233525276184,0.9909734129905701,0.9976391792297363,0.9953378438949585,0.9904175400733948,0.995515763759613,0.9946683049201965,0.9963544607162476,0.9936728477478027,0.9982336759567261,0.9954861998558044,0.9978936314582825,0.9963639378547668
0.0010272999061271548,0.00014937763626221567,0.000719367410056293,0.0005767411785200238,0.0002319596242159605,0.0006090448587201536,0.00011749335681088269,0.001028709695674479,0.0010095133911818266,0.00018969824304804206,0.0001273999223485589,0.0008484061108902097,0.0005587536143139005,0.0005166082410141826,0.0006599771440960467
0.04248162731528282,0.026760011911392212,0.016122885048389435,0.006651608739048243,0.05820561572909355,0.04352901130914688,0.04892877861857414,0.01639263518154621,0.04524945840239525,0.010818577371537685,0.03736887872219086,0.030295541509985924,0.020251398906111717,0.002319851191714406,0.012638544663786888
0.02455887198448181,0.0011139606358483434,0.0026248993817716837,0.006744740530848503,0.003002161392942071,0.08157958090305328,0.0038759063463658094,0.007648103404790163,0.0028219714295119047,0.00292846467345953,0.011317979544401169,0.04478856548666954,0.0016511264257133007,0.0686081200838089,0.016239190474152565
0.002341625979170203,6.847653367003659e-06,0.00031109596602618694,0.001624319702386856,0.0002909847244154662,0.010227708145976067,7.768723298795521e-05,0.005242896266281605,2.7973062969977036e-05,0.0002559029671829194,0.008730310015380383,0.012835525907576084,0.0004980996018275619,0.0005652665859088302,0.0005025891005061567
