1is_iceberg0,1is_iceberg1,1is_iceberg2,1is_iceberg3,1is_iceberg4,1is_iceberg5,1is_iceberg6,1is_iceberg7,1is_iceberg8,1is_iceberg9,1is_iceberg10,1is_iceberg11,1is_iceberg12,1is_iceberg13,1is_iceberg14,1is_iceberg15,1is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19,is_iceberg20,is_iceberg21,is_iceberg22
1.4023237682181389e-08,0.00012859812704846268,0.00014112806820776314,3.22672349284403e-05,0.002243527676910162,2.666362343006768e-05,4.3234126944746015e-14,1.294969242948696e-09,1.1572933544812254e-07,0.0004234311927575618,0.0002484308497514576,1.813258495531045e-05,7.856781849113759e-06,8.308788324029592e-07,7.216770541162988e-07,4.248696131980978e-05,0.00011367056868039073,3.475804305708152e-06,1.0277451110596305e-05,1.0277451110596305e-05,7.268494664458558e-05,1.2109421732020564e-07,4.746760851048748e-08
0.15271452069282532,0.25518205761909485,0.3161012530326843,0.2307031452655792,0.06849166005849837,0.06031503155827522,0.19665762782096866,0.03830621764063835,0.0353395901620388,0.2369151562452317,0.4533042013645172,0.5587134957313538,0.5744480490684509,0.08078939467668532,0.08344514667987822,0.07193712145090103,0.10954789072275163,0.06830041855573654,0.08000614494085312,0.08000614494085312,0.09050225466489792,0.17694789171218872,0.05835115537047386
0.0008875122293829918,0.003463581204414368,0.002599206753075123,0.0013804591726511715,0.0018119108863174913,0.003457530168816448,0.00973184872418642,0.0009050083463080226,0.0014886849094182253,0.0033087469637393947,0.002680506324395537,0.001266118255443871,0.0029306125361472373,0.005417261738330126,0.005052065942436457,0.016521170735359192,0.0041790613904595375,0.010255162604153156,0.009452594444155693,0.009452594444155693,0.0013112206943333151,0.006831912789493799,0.015446452423930168
0.16030795872211456,0.2831415832042694,0.3418500125408173,0.32029032707214355,0.0913328155875206,0.13793282210826874,0.291383296251297,0.25987136363983154,0.2964214384555817,0.2302117794752121,0.19168466329574585,0.18630459904670715,0.18554820120334625,0.0997358337044716,0.10823871940374374,0.3037972152233124,0.16474221646785736,0.06386999785900116,0.06531138718128204,0.06531138718128204,0.09822912514209747,0.2384585589170456,0.1424674093723297
0.00513886008411646,0.8221322894096375,0.8319339752197266,0.8695569634437561,0.6824464797973633,0.2995413839817047,0.9991210103034972,0.9582155346870422,0.9665914177894592,0.9358477592468262,0.9286723136901855,0.7501697540283203,0.4856289327144623,0.11190225929021837,0.06797251105308533,0.7303286194801331,0.1368049830198288,5.318053997172001e-09,1.4608255582970744e-07,1.4608255582970744e-07,0.007274242118000984,1.506527541605962e-11,5.580912901953505e-12
0.0003693256585393101,0.0038192661013454203,0.0033731288276612767,0.0023090052418410787,0.0027376946527510877,0.002399507677182555,0.0031578033231198788,0.001134061487391591,0.001368442899547517,0.010450626723468305,0.006849267054349184,0.0035731021780520678,0.005968600511550903,0.013249179348349571,0.012429590336978436,0.016072561964392662,0.00020445663540158415,0.0014516846276819706,0.001880522118881345,0.001880522118881345,0.0021769849117845297,0.011273980140686035,0.007988044060766697
0.062105011194944375,0.02701120637357235,0.02553287148475647,0.03960902616381645,0.2476822733879089,0.2962552011013031,0.021975088864564896,0.0143697215244174,0.01937078312039376,0.01897283457219601,0.11437581479549408,0.07208725810050964,0.08555705845355988,0.03178355097770691,0.022783730179071426,0.010716309770941734,0.02059202268719673,0.002672689501196146,0.0054436265490949145,0.0054436265490949145,0.3509542644023895,0.01468843687325716,0.015551427379250525
2.5295048278195517e-09,0.4885953664779663,0.4511662721633911,0.5230631232261658,0.057562045753002174,0.001054971944540739,0.0851731225848198,0.015034068375825882,0.08689819276332855,0.15769563615322113,0.06381244212388992,0.005307999439537525,0.00048007775330916047,0.0001005075391731225,6.992375710979104e-05,0.017682712525129318,0.056622400879859924,1.330395704712828e-08,2.1492472512818495e-07,2.1492472512818495e-07,0.0004990840679965913,1.023557757648397e-12,7.526394507628709e-10
0.004130293149501085,0.09512615948915484,0.1003626585006714,0.11068392544984818,0.5999943614006042,0.5482122302055359,0.3491753935813904,0.10716209560632706,0.13099168241024015,0.410852313041687,0.31002894043922424,0.14919178187847135,0.16129431128501892,0.05333756282925607,0.03237028792500496,0.2651558816432953,0.014702550135552885,4.078677375218831e-05,0.00028672802727669483,0.00028672802727669483,0.1614018976688385,0.0001776341669028625,1.900136339827441e-06
0.9890851378440856,0.9683060646057128,0.9659952521324158,0.9654194712638856,0.8930616974830627,0.980171799659729,0.95353764295578,0.9717730283737184,0.9613216519355774,0.9638077616691588,0.9905948638916016,0.9904820919036864,0.9871308207511902,0.970151960849762,0.9663339853286744,0.9659554362297058,0.8746573925018309,0.9524154067039491,0.9647403955459596,0.9647403955459596,0.7333166003227234,0.9039487242698668,0.993205428123474
0.011102516204118729,0.0034921616315841675,0.003971160855144261,0.002772408770397305,0.0024843034334480762,0.000813499151263386,0.00027933047385886306,0.0010357339633628726,0.0015145412180572748,0.001001344178803265,0.0005348432459868491,0.00034299545222893357,0.0004554719489533454,0.0008609305950812995,0.0009034382528625428,0.0005421284004114568,0.0020641270093619823,0.0006442969315685332,0.0008811249281279743,0.0008811249281279743,0.002398903714492917,0.003409287426620722,0.0035220326390117407
0.4472832381725311,0.7088339924812317,0.6588655710220337,0.7350516319274902,0.4425101280212401,0.8332136273384094,0.2435293197631836,0.2749960720539093,0.3364447951316833,0.6133983731269836,0.4422435164451599,0.4508185386657715,0.495543122291565,0.4570258557796478,0.4606100618839264,0.2335841506719589,0.34711042046546936,0.8051830530166626,0.7793153524398804,0.7793153524398804,0.3237751424312592,0.5307548046112059,0.35973820090293884
0.18243999779224399,0.18033672869205475,0.1862611323595047,0.21309930086135864,0.8932120203971863,0.8835117220878601,0.4385259747505188,0.18637992441654205,0.15334348380565646,0.6904506683349609,0.8708860874176025,0.8184277415275574,0.8932929039001465,0.588337779045105,0.5289528965950012,0.8433294892311096,0.09506431221961976,0.020711053162813187,0.052910711616277695,0.052910711616277695,0.8869574069976807,0.5577588081359863,0.031036827713251117
0.13985450565814972,0.09717217087745668,0.07533100247383118,0.0820022001862526,0.027191214263439185,0.2359872907400131,0.04905305430293083,0.03755003586411476,0.039438620209693916,0.13378594815731049,0.11205722391605376,0.07153933495283127,0.08991419523954391,0.4021956324577332,0.3442508578300476,0.4787272810935974,0.356383740901947,0.06442148238420486,0.06193166971206665,0.06193166971206665,0.018994556739926338,0.12856866419315338,0.30375662446022034
1.988827352761291e-05,0.0047143897973001,0.004624934867024422,0.001411570468917489,0.005893616005778314,0.0007923439261503518,2.9333321795860234e-12,1.542839243029448e-07,5.3864814617554666e-06,0.009484144859015942,0.0009870845824480057,0.0001385757350362837,7.292829832294956e-05,0.0003375931701157241,0.00043090159306302667,0.0005787447444163263,0.00012543627235572782,1.3528015188057907e-05,4.004367656307295e-05,4.004367656307295e-05,0.00013476639287546277,4.808209268958309e-06,6.199048243615836e-07
1.6675035740758744e-19,1.501032045325701e-07,1.631729418249961e-07,6.065723567871827e-08,0.0008265753276646137,1.6395551583059387e-11,8.931708733827382e-26,2.398120764468548e-11,3.375694446194899e-10,3.62525121033741e-08,4.8872959013124266e-08,9.352377761118191e-10,7.486135045198239e-10,1.6929089152652868e-13,4.35881175988098e-13,3.2219679724221356e-07,3.188378922859559e-13,1.328630094832306e-09,7.544564972761236e-09,7.544564972761236e-09,0.0001532873575342819,2.102405576021038e-11,5.37394642674549e-11
0.02792903408408165,0.011003929190337658,0.0102809714153409,0.008359390310943127,0.026861973106861115,0.017694106325507164,0.01456925645470619,0.006389946676790714,0.008187898434698582,0.039841603487730026,0.02990730665624142,0.01905544474720955,0.021868666633963585,0.03046918287873268,0.027525229379534718,0.02938459254801273,0.10782498121261597,0.0233204048126936,0.027374939993023872,0.027374939993023872,0.024720389395952225,0.044713303446769714,0.07049139589071274
0.0720481276512146,0.07226905226707457,0.09288940578699112,0.08469883352518083,0.6694812774658203,0.7577131390571594,0.35347452759742737,0.1357647180557251,0.16884127259254456,0.4302015900611877,0.22440174221992493,0.16551221907138824,0.2970679700374603,0.4056623280048369,0.3855549693107605,0.808070719242096,0.14242862164974213,0.059435926377773285,0.07133718580007553,0.07133718580007553,0.9349044561386108,0.574354887008667,0.9519237279891968
0.009112031199038029,0.006992711219936609,0.008593224920332432,0.007231589406728744,0.006386747118085623,0.008020017296075821,0.005503975786268711,0.0052085155621171,0.007805231492966413,0.004160712938755751,0.013551385141909122,0.010711206123232841,0.010762978345155716,0.0031447682995349173,0.0031403854954987764,0.002894605509936809,0.013009758666157722,0.0023013404570519924,0.0029284050688147545,0.0029284050688147545,0.008517397567629814,0.006111924070864916,0.1207384243607521
0.999294638633728,0.9994770884513856,0.9992725253105164,0.9993113279342652,0.9998728036880492,0.9986144304275512,0.9962564706802368,0.998704195022583,0.9981443881988524,0.9993866682052612,0.9997642636299132,0.9995785355567932,0.9993174076080322,0.9995842576026917,0.9994797110557556,0.9980667233467102,0.9998527765274048,0.9963973164558412,0.9987924098968506,0.9987924098968506,0.998880922794342,0.997634768486023,0.9991980195045472
1.2409336851139577e-34,4.3974606941943344e-12,6.222257431520717e-11,1.3539287963340583e-12,1.6341726905011456e-07,8.644373298152582e-25,0.0,3.729555392844861e-28,3.181359858662094e-26,4.727375157997926e-10,7.326489827823693e-16,1.098483962749115e-19,8.97740168935438e-21,5.426550766966516e-29,6.666657539639941e-28,8.630418699574066e-14,8.166768249806456e-18,1.4976114037560516e-19,7.948424000955732e-18,7.948424000955732e-18,7.793243134157635e-11,1.431567874337379e-34,1.9831809082860686e-26
0.2671542763710022,0.5779511332511902,0.6146479249000549,0.5961297750473022,0.7528859376907349,0.7498095035552979,0.6551364064216614,0.5616167187690735,0.5579163432121277,0.8789926171302795,0.843160092830658,0.8466503024101257,0.896709144115448,0.9035128355026244,0.909306526184082,0.8801767230033875,0.3601561188697815,0.4590638279914856,0.4783862233161926,0.4783862233161926,0.946033537387848,0.9764530062675476,0.9878143072128296
0.2620880901813507,0.3356249928474426,0.3678745329380035,0.3781612515449524,0.6612295508384705,0.8051351308822632,0.6916968822479248,0.1854390799999237,0.2366789281368256,0.7358193397521973,0.6270825266838074,0.5829684138298035,0.7841747403144836,0.3685491383075714,0.3737403750419617,0.7253246307373047,0.4809281826019287,0.22224517166614527,0.2335520088672638,0.2335520088672638,0.905157744884491,0.7659082412719727,0.9703484773635864
0.019306899979710586,0.5877387523651123,0.5943636894226074,0.6074066758155823,0.9602646827697754,0.6087714433670044,0.9566067457199096,0.9570409059524536,0.8878889679908752,0.9051035046577454,0.9463748335838318,0.8939163088798523,0.9380173087120056,0.42426949739456177,0.3548547923564911,0.9331035017967224,0.1280575841665268,0.009486245922744274,0.048792514950037,0.048792514950037,0.7583385705947876,0.17038892209529874,0.0006465677288360894
0.9676419496536256,0.9705227017402648,0.9706274271011353,0.9713988304138184,0.9967494010925292,0.9858741760253906,0.939041793346405,0.9714217782020568,0.9537558555603028,0.9339329600334167,0.9359152913093568,0.9295474290847778,0.916100025177002,0.9859564304351808,0.9850661754608154,0.9532794952392578,0.9089098572731018,0.9947291016578674,0.996565878391266,0.996565878391266,0.9920313358306884,0.974218726158142,0.9726806282997132
0.9977250695228576,0.9866273999214172,0.969657838344574,0.9825904965400696,0.9928843975067142,0.9667443633079528,0.9739892482757568,0.9713229537010192,0.9791343212127686,0.9875319600105286,0.9479002356529236,0.953787326812744,0.9695591330528259,0.9965713024139404,0.9953057169914246,0.9972346425056458,0.9278425574302672,0.9752659797668456,0.983732044696808,0.983732044696808,0.963187038898468,0.8314844369888306,0.9792615175247192
0.0772773027420044,0.2070554941892624,0.21869036555290225,0.26327553391456604,0.13983897864818573,0.04084472730755806,0.02983900718390942,0.02492658607661724,0.04245719313621521,0.15738630294799805,0.08139076083898544,0.06405836343765259,0.09023686498403548,0.0745735689997673,0.06414221227169037,0.055384427309036255,0.09166622161865234,0.0375703014433384,0.041026193648576736,0.041026193648576736,0.25098058581352234,0.12679922580718994,0.11780688166618347
0.05978769809007645,0.0092678340151906,0.010578676126897337,0.009387396275997162,0.048194121569395065,0.011575028300285341,0.010120203718543051,0.024556364864110947,0.03519464656710625,0.00340491090901196,0.008356826379895209,0.0069621698930859574,0.009355674497783184,0.012783872894942759,0.013789968565106392,0.0018489469075575469,0.08397135138511658,0.05725522339344025,0.07611818611621858,0.07611818611621858,0.13173267245292666,0.03962001949548721,0.21344232559204104
0.2817330062389374,0.22373713552951813,0.12831023335456848,0.11965242773294447,0.2758958637714386,0.20857703685760492,0.07593931257724762,0.03854196146130562,0.0448337197303772,0.3371889293193817,0.471253365278244,0.4740632772445679,0.5109984278678894,0.3632106184959412,0.3771253228187561,0.2867477536201477,0.13396990299224856,0.02713916264474392,0.016317609697580338,0.016317609697580338,0.19202621281147006,0.3474806547164917,0.9022540450096129
0.9658140540122986,0.9581090807914734,0.97134667634964,0.9623168110847472,0.9182633757591248,0.9664014577865601,0.9457695484161376,0.9485852718353271,0.9333587884902954,0.9445520043373108,0.9454358220100404,0.9486457705497742,0.9418334364891052,0.9794175028800964,0.9738708734512328,0.987144649028778,0.9325040578842164,0.8960156440734863,0.913152813911438,0.913152813911438,0.8194433450698853,0.9525329470634459,0.9582133889198304
2.330294964581059e-19,2.3110607799026184e-05,2.1879792257095687e-05,7.750392796879169e-06,7.834295684006065e-05,3.503501308510515e-12,3.256392009291082e-27,2.8573627462941806e-17,1.0220837407491894e-14,0.00010754311369964853,7.0437455867988766e-09,1.3812707054527974e-11,4.403193087920699e-12,3.888578336012829e-15,1.4098690612326592e-14,1.3720975466924301e-09,1.5252195453285822e-06,7.212820653280125e-16,2.3117429872503492e-14,2.3117429872503492e-14,8.578321342156414e-08,9.531119062164856e-23,3.481145663959375e-20
0.23639734089374545,0.4617541432380676,0.4883018136024475,0.4750741124153137,0.917801558971405,0.945492386817932,0.9532232880592346,0.4751468896865845,0.3830612599849701,0.7704237699508667,0.9368844032287598,0.928146243095398,0.9667127132415771,0.963812291622162,0.951558530330658,0.99398273229599,0.3953286409378052,0.4326656758785248,0.559282124042511,0.559282124042511,0.9732578992843628,0.8762902021408081,0.28018060326576233
2.0528741206948808e-10,0.00022657217050436884,0.00014601300063077358,0.00010003758507082242,0.0014204754261299968,2.104832645954957e-07,1.6926936297068096e-08,4.625990641216048e-06,1.1405743862269445e-05,7.004468352533877e-05,0.00025687614106573164,4.799422822543421e-05,6.115307041909546e-05,6.435609520849539e-07,8.061659855229664e-07,2.742206561379135e-05,1.910550054162741e-06,8.831973445921903e-07,2.718361884035403e-06,2.718361884035403e-06,0.0004397320735733956,1.353559241579205e-06,4.503539912548149e-06
2.2088855189394965e-07,0.017314959317445755,0.02191866934299469,0.022908831015229225,0.03593364730477333,0.0013049067929387093,6.8235071921662885e-06,0.0005524107255041598,0.002155896043404937,0.0006090683746151626,0.003901384770870209,0.0006190366693772376,0.00018540101882535964,2.123723788827192e-05,1.12822435767157e-05,0.0010110947769135237,1.287549366679741e-05,3.78178901883075e-06,2.3932911062729545e-05,2.3932911062729545e-05,0.003997114021331072,2.176490099259354e-08,3.6940444037014694e-09
0.2423592507839203,0.6568187475204468,0.6933394074440002,0.6603428721427917,0.9832645058631896,0.9884104728698728,0.9839571714401244,0.6683652400970459,0.6089659929275513,0.9657043218612672,0.9916496276855468,0.992361307144165,0.9968329071998596,0.9808871746063232,0.977766752243042,0.9906325340270996,0.5322360992431641,0.3735014796257019,0.4259258508682251,0.4259258508682251,0.99589741230011,0.9643432497978209,0.916987121105194
0.8369216322898865,0.9025839567184448,0.8550431132316589,0.910911738872528,0.8180130124092102,0.8726832270622253,0.9242916107177734,0.5333077907562256,0.6811396479606628,0.8809136748313904,0.6575831174850464,0.6497330069541931,0.6320924758911133,0.7737410664558411,0.7482292652130127,0.7032154202461243,0.7819164991378784,0.8729016780853271,0.8942183852195741,0.8942183852195741,0.5831801891326904,0.684662401676178,0.8595306277275085
0.9999418258666992,0.9996128678321838,0.9994839429855348,0.9995031356811525,0.9999202489852904,0.999693751335144,0.9988338351249696,0.9997270703315736,0.9994069337844848,0.9994173049926758,0.9993884563446044,0.9993696808815002,0.9987819790840148,0.9991132616996764,0.998895227909088,0.9987372756004332,0.999729573726654,0.9998551607131958,0.9999477863311768,0.9999477863311768,0.9990860223770142,0.999969244003296,0.9995025396347046
3.3091164862342686e-24,5.976264105811424e-08,8.024674258422237e-08,7.601505203069793e-09,9.450776019548357e-07,5.3102278864772734e-17,1.4012984643248168e-45,5.65349171034172e-22,2.286740286414962e-19,3.91672574551194e-06,5.660061655476945e-11,4.739761914115265e-14,1.8185129915587392e-14,5.509884795339095e-21,7.228506483371871e-20,6.388633545795219e-12,1.3305136159491582e-10,6.6994986322500675e-19,3.2856441111218806e-17,3.2856441111218806e-17,1.4900448930266208e-10,1.804816515757608e-28,3.385902480720821e-21
0.9986780285835266,0.998714804649353,0.9976586103439332,0.9980692267417908,0.9994698166847228,0.9990329742431641,0.9976623058319092,0.9986560344696044,0.9988792538642884,0.9984217882156372,0.9971848130226136,0.9962001442909241,0.9956054091453552,0.989434778690338,0.9881787896156312,0.999175488948822,0.9986218214035034,0.989644169807434,0.9955838322639464,0.9955838322639464,0.9914941787719728,0.9227580428123474,0.9960307478904724
0.3689411282539368,0.6740548014640808,0.7015959024429321,0.733953058719635,0.9448118209838868,0.9738537669181824,0.9864861965179444,0.6230576634407043,0.5494654774665833,0.9372339248657228,0.9704251289367676,0.9404476881027222,0.9418818354606628,0.9226160645484924,0.8978323340415955,0.9722006320953368,0.1918288618326187,0.02196461707353592,0.06266934424638748,0.06266934424638748,0.9276466965675354,0.3169097900390625,0.0010338843567296863
1.5906963759058503e-16,0.00013720239803660658,8.731927664484829e-05,5.28235686942935e-05,0.00019353510288055983,4.2963478108504205e-08,5.125056629085024e-12,3.5436691359080896e-09,2.5007787485265004e-07,0.0016449991380795836,6.663522071903573e-06,8.388511929524611e-08,5.709208750204197e-08,5.836318299305698e-13,1.2341589339034953e-12,3.202325515871961e-08,9.020797619996299e-07,1.6449473348115892e-13,3.919576468947029e-12,3.919576468947029e-12,4.370203043890797e-07,3.515619760156018e-18,2.908467883596728e-16
0.2557477056980133,0.5565581917762756,0.6055851578712463,0.6086063981056213,0.9700066447257996,0.9539686441421508,0.9936331510543824,0.9746349453926086,0.9217426776885986,0.9689285159111024,0.9967087507247924,0.9962077140808104,0.9971248507499696,0.6004758477210999,0.5405579209327698,0.9925261735916138,0.7331675291061401,0.011126198805868627,0.03184053674340248,0.03184053674340248,0.9324650168418884,0.374134361743927,0.01644766703248024
0.995499312877655,0.9934630393981934,0.9931426048278807,0.9927365779876708,0.9843580722808838,0.9960348010063172,0.982678771018982,0.9758054614067078,0.965463161468506,0.9861815571784972,0.9926726222038268,0.992763340473175,0.9920440912246704,0.993886411190033,0.9925265312194824,0.9767041206359864,0.9805903434753418,0.9924836754798888,0.9941272735595704,0.9941272735595704,0.974630892276764,0.9850353002548218,0.9988769888877868
0.06527832895517349,0.11710002273321153,0.14237084984779358,0.14941243827342987,0.34935611486434937,0.4164239466190338,0.017390398308634758,0.030119748786091808,0.03763306140899658,0.012853016145527365,0.033825360238552094,0.02486436627805233,0.03806792572140694,0.10266397148370744,0.09100721776485443,0.2331281751394272,0.03829267248511314,0.05836087837815285,0.07504873722791673,0.07504873722791673,0.6914821267127991,0.4627503454685211,0.217655286192894
2.0098799013990032e-10,0.49519652128219604,0.2983882427215576,0.3851633667945862,0.00010771901725092904,2.079322314330056e-08,2.1665126863076764e-19,1.7391382778342292e-09,1.9810956075616557e-07,0.04669200628995896,0.013714782893657684,0.0002938243269454688,3.6405272112460807e-06,3.2585451004152333e-10,3.7065062130636766e-10,7.351481326622888e-05,0.11804476380348206,4.605097905655345e-16,3.405877129262179e-14,3.405877129262179e-14,8.260599315690342e-09,2.1941647401714293e-29,7.110352961910172e-22
0.9865037202835084,0.9783384203910828,0.9805158376693726,0.9799378514289856,0.9932339787483216,0.9842766523361206,0.9802682399749756,0.984975278377533,0.9735915660858154,0.9641143083572388,0.9918416738510132,0.992839813232422,0.9893011450767516,0.9896144270896912,0.9859462380409241,0.9775180220603944,0.9440951347351074,0.9965711832046508,0.9979901313781738,0.9979901313781738,0.984887957572937,0.9857995510101318,0.9433265924453736
0.006655289325863123,0.06887662410736084,0.06616096198558807,0.05966609343886376,0.008830132894217968,0.04342880845069885,0.013630961067974571,0.0025682358536869287,0.0031571576837450266,0.030249347910285,0.019691472873091698,0.01183522306382656,0.017092693597078323,0.011727853678166866,0.01006375439465046,0.07092653959989548,0.015189326368272303,0.013036364689469336,0.016298556700348854,0.016298556700348854,0.0069179628044366845,0.03360779583454132,0.040420390665531165
0.039550848305225365,0.07038410753011702,0.042219359427690506,0.07460333406925201,0.056760724633932114,0.02137412317097187,0.053132299333810806,0.017595039680600166,0.02288496121764183,0.1196589097380638,0.04585994407534599,0.028066450729966164,0.030480992048978806,0.038378264755010605,0.03425120934844017,0.09699328988790512,0.18948641419410706,0.06389326602220535,0.07520589977502823,0.07520589977502823,0.04349035769701004,0.044671714305877686,0.03943080082535744
5.228341674293575e-31,2.7571185334807077e-09,1.8264719514604615e-08,2.2187476300672407e-09,1.3846116644344877e-06,1.984852967045492e-19,3.300898662563538e-41,2.1563244631508583e-24,9.644498569084291e-23,1.4459823205470454e-07,9.641410967395431e-15,1.6328769664537916e-18,2.4460811217868176e-19,3.3840656086366827e-23,1.9599828529664835e-22,3.557804658521624e-12,3.8869600795671e-16,1.0158231579018377e-19,6.4875121969850036e-18,6.4875121969850036e-18,6.349402115191083e-10,2.7957589508761356e-36,1.4877098537427907e-26
8.459723373210881e-12,0.005103518720716238,0.002202206756919623,0.0026588570326566696,0.00881008431315422,2.6930492822430097e-05,0.0003871035587508232,0.0006296331994235518,0.002878714818507433,0.002538476604968309,0.0015815300866961481,5.5467713536927477e-05,2.652861257956829e-05,2.621916053158202e-07,2.5215442178705416e-07,1.4804939382884186e-05,0.00033252121647819877,6.4261378440733105e-09,7.613188302002527e-08,7.613188302002527e-08,0.00012748110748361796,5.801164409957593e-11,2.436356116852778e-10
0.015346516855061052,0.17724014818668365,0.142017662525177,0.193748340010643,0.23033322393894198,0.005852875765413046,0.08789485692977905,0.048880837857723236,0.07775773853063582,0.3996445238590241,0.6367989778518677,0.4511235356330872,0.2850382626056671,0.013195033185184002,0.009084967896342278,0.07401560992002487,0.1931091696023941,0.0004190478357486427,0.0011618967400863767,0.0011618967400863767,0.05043206363916397,0.0003562772471923381,0.000986411701887846
3.3653166610747576e-05,0.006174826994538307,0.004438221454620361,0.004015091806650162,0.0005846365820616484,2.8217978979228064e-05,5.338848040992161e-06,9.493716788711026e-06,1.7328156900475733e-05,0.0015263262903317813,0.00032358671887777746,0.0001285741018364206,0.00019667560991365463,0.0002539524284657091,0.00026529908063821495,2.8729818950523626e-05,1.4977852515585253e-05,4.144330523558892e-05,7.393622945528476e-05,7.393622945528476e-05,0.0004779923183377832,0.00020680170564446598,0.0001799257006496191
