is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5
1.7731533716869308e-06,0.00016373144171666354,0.9982707500457764,1.2308324812693172e-06,0.011163514107465744,0.007922155782580376
0.002462472766637802,0.02478659711778164,0.005595467519015074,0.002716922899708152,0.027456311509013176,0.02253628894686699
1.3238559147575948e-14,1.825671558375319e-11,1.4545385295522406e-12,2.991587880196711e-11,6.612528721198357e-14,1.962353839672507e-15
4.0637655465419695e-44,3.4601708698045718e-22,1.9769010376185364e-14,2.0229066120253422e-32,4.698429755607865e-14,1.3469073881059743e-27
0.005681401584297419,0.008286667987704277,0.01576870121061802,0.00021882193686906248,0.09711787849664688,0.008413517847657204
1.9344841348356567e-05,3.303546327515505e-05,0.9797139763832092,4.055076715303585e-06,0.0004621806729119271,0.0010538167553022504
0.0027758122887462378,0.002364757936447859,0.23215557634830475,0.00043301848927512765,0.04375452175736427,0.007062407210469246
0.9998583793640137,0.999970555305481,0.9997870326042175,0.9990954399108887,0.9936696887016296,0.9999655485153198
0.0,0.0,0.0,0.0,0.0,0.0
0.031062066555023193,0.034044306725263596,0.9933251738548279,0.026605967432260513,0.08774971216917038,0.6577813625335693
0.004670747555792332,0.005397888831794262,0.9682130813598633,0.005158558487892151,0.01325584389269352,0.047749508172273636
3.1478265327677946e-07,0.00011901428661076352,0.9984971284866333,1.1100701691191261e-08,0.0174106415361166,0.007658638060092926
0.7034150958061218,0.7789660096168518,0.9387565851211548,0.37655770778656006,0.9259971380233765,0.3876223564147949
0.9747971296310425,0.9505041837692261,0.9688295722007751,0.9780082106590271,0.972082257270813,0.9968910813331604
0.3300750255584717,0.07395916432142258,0.34090763330459595,0.17240381240844727,0.11732451617717743,0.09092551469802856
0.0019579152576625347,0.0007741787703707814,0.13962355256080627,0.0002041276020463556,0.09206563234329224,0.0009425297612324357
0.2071971893310547,0.06517219543457031,0.18375949561595917,0.32399865984916687,0.22014504671096802,0.16393759846687317
0.8015591502189636,0.935070276260376,0.9591588973999023,0.6427603363990784,0.8056314587593079,0.5705373287200928
0.0,2.0937804284332414e-31,5.638729432789348e-25,0.0,2.1642634391957502e-40,3.160777784441229e-37
6.208684226294281e-06,0.0029078947845846415,0.9977366924285889,4.913617158308625e-05,0.017102574929594994,0.6193643808364868
8.702705778240727e-10,1.827913536089909e-07,0.006788892671465874,1.6777271794055082e-09,0.00044449095730669796,1.5874996961429133e-07
1.3724416568494657e-11,5.835684380173234e-09,0.12408849596977234,1.179618062301449e-13,7.99614596758147e-09,1.0618761869807258e-08
0.0006244435207918286,0.015419634990394115,0.9989176988601685,0.003460886422544718,0.28549668192863464,0.9960514903068542
0.5714081525802612,0.5025286674499512,0.732672393321991,0.6065539121627808,0.5439602136611938,0.6706783175468445
0.999782145023346,0.9999961853027344,0.999947190284729,0.9999822378158569,0.9998787641525269,0.9999983310699463
0.0,1.1086883429127393e-27,0.0,0.0,0.0,3.901214924680291e-42
0.9988188147544861,0.9994507431983948,0.997962474822998,0.9490829110145569,0.9914552569389343,0.995799720287323
0.0002295846352353692,0.0062260376289486885,0.9987776875495911,6.12770827501663e-06,0.006973308511078358,0.13088096678256989
1.2754533423337854e-37,2.8630019674021996e-18,6.010250386840257e-19,1.015336037321834e-32,7.745316570853428e-23,5.706258926787605e-19
0.001266536652110517,0.0034247653093189,0.9979092478752136,0.03973010927438736,0.8500638008117676,0.8559390306472778
0.999293327331543,0.9986856579780579,0.9852691292762756,0.9999412298202515,0.9815145134925842,0.9999809265136719
0.001099278568290174,0.002045256784185767,0.9674427509307861,0.0037682391703128815,0.0024281556252390146,0.0007020101766102016
8.024435373954475e-07,7.28433660697192e-05,1.3213621059549041e-05,4.470427228397966e-08,5.286706588860301e-15,0.02912132441997528
0.9958985447883606,0.9817432165145874,0.976699709892273,0.9968776702880859,0.9354702830314636,0.9907263517379761
0.023022688925266266,0.029071299359202385,0.04897657781839371,0.004977902863174677,0.016349978744983673,0.00412231357768178
0.04157580807805061,0.058661557734012604,0.023350395262241364,0.019597824662923813,0.19595862925052643,0.045915693044662476
0.0,7.604342298443625e-40,3.0165898496835607e-28,0.0,5.980741845738319e-42,2.0879347118439774e-43
5.508838177292752e-12,2.7014056769303352e-08,0.0036180822644382715,1.2377314681532615e-14,3.0301458564530037e-10,3.724411001826411e-08
2.2355239707394503e-05,2.1044637833256274e-05,0.48305743932724,1.327161407971289e-05,0.009117591194808483,0.0004054273304063827
1.68002734426409e-05,4.507188350544311e-05,0.05517515540122986,2.1659123383699352e-09,0.01942332461476326,1.1017005817848258e-05
0.9999986886978149,0.9999964237213135,0.9999711513519287,0.9999493360519409,0.9992177486419678,0.9999942779541016
0.07701677829027176,0.08089610189199448,0.5608451962471008,0.09822534769773483,0.0993351861834526,0.05449097976088524
7.951417748538322e-20,3.3172963294624555e-15,2.3528076616030374e-31,2.63933145088846e-19,7.115788832309919e-27,5.096203225843065e-27
0.00012407962640281767,2.537643740652129e-05,0.005207727663218975,1.682552569493012e-10,7.47418305024894e-09,0.0006612967699766159
0.013853970915079117,0.009182433597743511,0.010972128249704838,0.010064437985420227,0.10217984020709991,0.03756443038582802
8.41170958665316e-07,1.649352088861633e-05,0.991364598274231,3.2325831966772967e-07,0.014328771270811558,0.006634849589318037
0.007232903968542814,0.0014119766419753432,0.9958786964416504,0.013547522015869617,0.001966975862160325,0.07462592422962189
0.0,1.5026647767981554e-26,0.0,0.0,1.401298464324817e-45,1.3690685996453463e-42
0.027103543281555176,0.20974883437156677,0.9885949492454529,0.047284673899412155,0.9289427995681763,0.9680491089820862
0.0007550321752205491,0.0028422758914530277,0.012504241429269314,0.0016894725849851966,0.004567256197333336,0.00013514836609829217
0.002144996076822281,0.007425852119922638,0.21974745392799377,0.00011313508730381727,0.19651031494140625,0.001654315390624106
0.9848480820655823,0.9981056451797485,0.9922807812690735,0.9941593408584595,0.9859448671340942,0.9921252131462097
5.307305528390316e-08,4.5867445805924945e-06,0.8432438969612122,1.1897036955588192e-07,0.0026067558210343122,0.01502284500747919
0.3101034462451935,0.3471403121948242,0.5384178757667542,0.6844654083251953,0.4454713761806488,0.4569709599018097
0.024524740874767303,0.0028948860708624125,0.6468089818954468,0.26305854320526123,0.04832884296774864,0.08544114232063293
0.9998629093170166,0.9999573230743408,0.9998088479042053,0.9999821186065674,0.9971039891242981,0.9999904632568359
5.905055786570301e-06,0.00028499876498244703,0.9997112154960632,3.519678102748003e-06,0.38145196437835693,0.24334196746349335
0.0008071928168646991,0.004672246053814888,0.047839827835559845,5.6039152696030214e-05,0.055649589747190475,0.0009333729394711554
0.014455092139542103,0.0025137029588222504,0.14945124089717865,0.0034510185942053795,0.028419254347682,0.0006182094221003354
0.9808791279792786,0.994437575340271,0.9709630608558655,0.9883710145950317,0.9450275301933289,0.956979513168335
1.6166841305675916e-06,3.141317210975103e-05,0.993261992931366,3.1819281502976082e-06,0.0002498611283954233,0.0006489299703389406
1.4358071156344023e-33,3.2580576376932378e-19,3.556693627615459e-05,1.3014113222152695e-25,8.917725224932838e-09,1.112395460441638e-19
4.232714834067029e-24,1.9697282270959154e-13,8.877872881285498e-10,1.233449476116282e-25,1.5144048515214337e-10,2.517161268811382e-19
0.9608052372932434,0.9188210964202881,0.4377914071083069,0.9867159128189087,0.7311388850212097,0.9516322612762451
0.021145552396774292,0.00261555309407413,0.13198119401931763,0.025379830971360207,0.025063617154955864,0.002327671740204096
0.5458489060401917,0.25279468297958374,0.49028876423835754,0.6497327089309692,0.6615832448005676,0.23150646686553955
0.0,1.0579306812381543e-33,1.7115859593797895e-26,0.0,4.145974963029128e-38,1.8783775329965227e-39
0.006740250624716282,0.0008913708734326065,0.1035982295870781,0.00036518764682114124,0.07907561212778091,0.0014074576320126653
5.638210859615356e-05,0.00013140756345819682,0.05341559648513794,1.9251967842137674e-06,0.001217678189277649,1.4835708498139866e-05
0.12684667110443115,0.1284353882074356,0.4043744206428528,0.297630250453949,0.680840015411377,0.38774463534355164
9.364757763584608e-23,9.183715882202877e-19,2.6144333364896966e-09,2.3651943608595248e-20,4.701014221842431e-24,9.219509538271695e-21
0.9989829659461975,0.9986419081687927,0.9966852068901062,0.9992250204086304,0.9934192299842834,0.999161958694458
0.00603008596226573,0.004227358382195234,0.00994015857577324,0.006816677749156952,0.006260115187615156,0.002149640815332532
0.9844351410865784,0.9574056267738342,0.8398774862289429,0.9791938662528992,0.9141123294830322,0.9964469075202942
1.6117993084316294e-17,1.6191568918966226e-10,2.9563190784287485e-10,5.217178078442686e-11,4.540382292361755e-09,3.3610345951708143e-13
0.001804608735255897,0.0011873941402882338,0.02433948591351509,0.0004542254318948835,0.06978225708007812,0.003121524816378951
2.21720881654619e-08,1.6070292758740834e-06,0.9654883742332458,2.5869942987810646e-07,0.0007625703583471477,0.01320340484380722
1.031047384080914e-40,6.642801700235e-26,7.690023728912365e-09,1.2266826626853016e-40,1.3367842540704091e-17,2.5696849681404833e-29
0.043587297201156616,0.013156544417142868,0.9491184949874878,0.25306132435798645,0.011195395141839981,0.038094762712717056
0.0009729345329105854,0.025662127882242203,0.9988034963607788,0.001670617377385497,0.2131636142730713,0.9793684482574463
5.134940010975697e-07,0.00019996121409349144,0.3153599202632904,0.0002660950121935457,0.0007610233151353896,0.0015251494478434324
0.9903414249420166,0.9946609139442444,0.9762272834777832,0.9268919229507446,0.9930189251899719,0.9899779558181763
0.3841129243373871,0.37861791253089905,0.4385185241699219,0.8128495216369629,0.4114665687084198,0.3532882034778595
1.3748559979376296e-07,6.764777253920329e-07,0.8295695185661316,2.875558680059953e-09,6.252586172195151e-05,3.7502915802178904e-05
6.542590913483082e-09,3.114860547270837e-08,0.032504595816135406,1.9784845636805493e-11,1.6072117148269172e-07,1.1396457111345626e-09
1.9427020755968805e-11,1.1268454613855283e-07,0.9934671521186829,1.3272699561639456e-07,0.00660270731896162,0.015479015186429024
2.303672184164723e-35,2.2341195839178847e-32,7.133005045083474e-31,2.802596928649634e-45,3.4116012412451996e-41,2.0963196872488496e-33
0.039182186126708984,0.09271406382322311,0.4855811595916748,0.11393695324659348,0.16068002581596375,0.1638425588607788
0.4457055926322937,0.15775544941425323,0.8497239947319031,0.827073335647583,0.2647947669029236,0.3045693635940552
0.9999597072601318,0.9999949932098389,0.9993789196014404,0.9998495578765869,0.9988870024681091,0.9999978542327881
0.11243689060211182,0.004124493338167667,0.2781792879104614,0.007914484478533268,0.27522704005241394,0.009341061115264893
0.0462576188147068,0.07906496524810791,0.9544350504875183,0.1693819761276245,0.1805933117866516,0.22505997121334076
1.244250741935099e-13,3.7261669681568684e-15,1.999334981995928e-36,1.0466587231172941e-26,5.990934142272651e-33,1.0334661287298982e-20
0.2084142416715622,0.1091688945889473,0.7546167969703674,0.39521074295043945,0.12742140889167786,0.3211264908313751
0.03900767117738724,0.015114585869014263,0.1107730120420456,0.3888208866119385,0.17236702144145966,0.0347042940557003
0.003887627273797989,0.017437975853681564,0.9895063042640686,0.015222650952637196,0.44889765977859497,0.956285834312439
0.00040951085975393653,0.004140757955610752,0.03654447942972183,0.00010076520993607119,0.019012121483683586,0.0038026294205337763
0.00026058044750243425,0.000795518746599555,0.008832690306007862,0.0008747085230425,0.015913663432002068,0.005440906155854464
0.9999723434448242,0.9999423027038574,0.9995260238647461,0.9999915361404419,0.9990819692611694,0.9999910593032837
0.10640863329172134,0.014988395385444164,0.11580566316843033,0.006694877054542303,0.10472729057073593,0.04866794869303703
0.015139058232307434,0.02435210905969143,0.8902201652526855,0.0010130098089575768,0.3014899492263794,0.25535082817077637
0.999470055103302,0.9992308616638184,0.9977286458015442,0.9985987544059753,0.9890879392623901,0.9990756511688232
9.37901802444685e-07,2.8177320928080007e-05,0.008893141523003578,1.2518881931100623e-08,0.0069075459614396095,1.0662625754775945e-05
0.5897056460380554,0.31573644280433655,0.4151535928249359,0.5849895477294922,0.5823556184768677,0.5365834832191467
0.013473928906023502,0.10375791788101196,0.99736088514328,0.13725543022155762,0.93888920545578,0.9748231768608093
0.4988519251346588,0.36814969778060913,0.863387405872345,0.4745761454105377,0.5229470133781433,0.4390762746334076
0.9338788390159607,0.8428083658218384,0.9130685329437256,0.990135133266449,0.9023164510726929,0.9469192624092102
6.497185154330509e-07,8.384132343053352e-06,0.9505947232246399,4.0344211527099105e-08,0.0008514366345480084,1.674503982940223e-05
0.45338699221611023,0.26585841178894043,0.17880170047283173,0.4592965543270111,0.28200212121009827,0.23226793110370636
0.9999947547912598,0.9999988079071045,0.9999744892120361,0.9999954700469971,0.9998422861099243,0.9999988079071045
0.3327714204788208,0.20114216208457947,0.25022372603416443,0.5340080261230469,0.25792208313941956,0.48606953024864197
2.6018488696877284e-08,7.364595148828812e-06,0.9906958341598511,3.2819166828623736e-10,2.0395583533172612e-07,8.62534434418194e-05
0.025535592809319496,0.04012149199843407,0.06169900670647621,0.010715406388044357,0.13783395290374756,0.0981721431016922
0.00010784265759866685,0.0020509895402938128,0.014234115369617939,9.051442248164676e-06,0.02220911905169487,0.000303647480905056
1.4874134146580786e-09,8.77508591656806e-06,0.9822576642036438,4.648259641776287e-12,0.0008586395415477455,0.000898191356100142
1.2069246012251387e-31,4.123287007460056e-19,2.111111036418728e-13,6.117362578718774e-29,2.301975003302613e-14,7.025661302728636e-12
0.9998925924301147,0.9996566772460938,0.9986483454704285,0.9996917247772217,0.9979351758956909,0.9999351501464844
0.003407324431464076,0.0010165480198338628,0.9756689071655273,0.0009519613813608885,0.0038792197592556477,0.006661616265773773
3.044393906748155e-06,8.233928383560851e-06,0.0001326283672824502,1.0188757215701116e-07,0.0012618034379556775,1.718145540507976e-06
2.797004890453536e-05,0.00026956136571243405,0.9897809028625488,0.00043658798676915467,0.14793308079242706,0.04864310100674629
8.2203805777862e-31,1.2662786873788392e-18,1.9350291497171462e-14,1.6468891962415601e-26,1.2868364414417993e-13,5.304588503164308e-21
2.6334535050409613e-06,4.197197631583549e-05,7.226598245324567e-05,1.1628549234643515e-09,2.515263440727722e-05,6.128522045401041e-07
0.000362580904038623,0.00038962019607424736,0.9542025923728943,3.8734578993171453e-05,0.0004432127170730382,0.0006272086757235229
0.04583078995347023,0.022061672061681747,0.9911994338035583,0.3461516797542572,0.018892362713813782,0.2398253083229065
0.33293578028678894,0.07714872062206268,0.0919165387749672,0.14418798685073853,0.2536701560020447,0.25331592559814453
0.9723766446113586,0.9794808626174927,0.9899829626083374,0.9834498763084412,0.9879516959190369,0.9990907907485962
0.9177660346031189,0.7794007062911987,0.9357473254203796,0.8865251541137695,0.6827791333198547,0.7172352075576782
0.1390582025051117,0.031670521944761276,0.18489430844783783,0.13116256892681122,0.09637787193059921,0.2110842764377594
0.06900548189878464,0.026721196249127388,0.08685024827718735,0.014449476264417171,0.10958179086446762,0.012844542972743511
0.014871269464492798,0.03240212798118591,0.9989111423492432,0.06322405487298965,0.12073264271020889,0.9757516384124756
3.4115812468371587e-06,0.00012784131104126573,0.012512520886957645,3.987972174712695e-09,0.005599028896540403,2.967022555822041e-05
0.4373816251754761,0.21856971085071564,0.23018357157707214,0.38619521260261536,0.36032024025917053,0.1079588308930397
0.003760287072509527,0.0006296217325143516,0.07633720338344574,4.2310675780754536e-05,0.011174879968166351,0.0008194977999664843
1.6723206153201886e-10,1.979738772206474e-05,0.9692406058311462,1.3834137391199874e-08,0.0010064048692584038,0.021288473159074783
3.1366514718911276e-08,1.1198481843166519e-05,0.8819354772567749,2.4672401899294982e-09,0.00046253742766566575,0.00019757382688112557
0.02412954717874527,0.0044601126573979855,0.02607625350356102,0.04024813696742058,0.033058058470487595,0.010608833283185959
8.025045826798305e-05,5.657847850670805e-06,1.1292079493685492e-09,8.663017069920897e-06,6.1000289264256935e-09,2.4547096993954298e-11
0.017106205224990845,0.014396206475794315,0.42856818437576294,0.04191466420888901,0.1510000377893448,0.004209617152810097
3.7231595342746004e-05,2.9601984863347752e-08,0.0002960480051115155,3.377924076630734e-05,2.1927628040430136e-05,2.3146846217514394e-07
0.9830712676048279,0.9827163219451904,0.978492021560669,0.9847742319107056,0.9151289463043213,0.9915465712547302
0.9862051606178284,0.99273681640625,0.98729008436203,0.9939760565757751,0.9615597724914551,0.9622673392295837
8.803966193227097e-05,0.0033548972569406033,0.9612709879875183,7.256333628902212e-05,0.08686196804046631,0.08811632543802261
0.0,7.194626449548942e-39,0.0,0.0,0.0,0.0
0.0012150146067142487,0.0009283627150580287,5.137320613357588e-07,0.0001479339407524094,8.697130238211059e-10,1.370423888147343e-06
0.004873967729508877,0.004412286914885044,0.3624194860458374,0.0001296373811783269,0.007545694708824158,0.00011571083450689912
2.444217606090149e-10,1.4839760353879683e-07,0.0001415588048985228,6.3770195721235545e-12,0.00010830166138475761,5.889491561106297e-09
0.9992223978042603,0.9995408058166504,0.9994869232177734,0.997879147529602,0.9896089434623718,0.9994714856147766
4.140775615724124e-07,4.650867049349472e-05,0.9988034963607788,4.8110457839811716e-09,2.5206614736816846e-05,0.00438370555639267
0.00028961445786990225,0.009798693470656872,0.9878787398338318,0.0023410588037222624,0.006789224687963724,0.9762404561042786
0.3350776433944702,0.35684600472450256,0.2767089307308197,0.6217530965805054,0.2698558270931244,0.4816986620426178
3.0292096198536456e-05,0.0007329872460104525,0.014855125918984413,3.0924283578315226e-07,0.005590972024947405,0.00013537483755499125
0.428879976272583,0.33732572197914124,0.6097391247749329,0.6369138956069946,0.6150075197219849,0.5209619402885437
0.9934593439102173,0.9997586607933044,0.9966367483139038,0.9994966983795166,0.9514413475990295,0.9986069798469543
0.49906080961227417,0.3405272662639618,0.5842273235321045,0.5302111506462097,0.07999314367771149,0.2842456102371216
0.5898780226707458,0.6878347396850586,0.6436627507209778,0.8931917548179626,0.1960703730583191,0.8333905339241028
7.414850188069977e-06,4.644037107937038e-05,0.03324582055211067,9.463561582379043e-06,0.001457169302739203,3.076949360547587e-05
3.595557063817978e-05,5.994432285660878e-06,1.533160229882924e-07,1.4747548737759075e-09,3.228443512526269e-09,9.29022814233349e-09
0.0038343388587236404,0.0019547068513929844,0.007051715161651373,0.0008450279128737748,0.008621272630989552,0.0013496296014636755
0.15248720347881317,0.1765393167734146,0.46593037247657776,0.03502000495791435,0.5038661956787109,0.13867312669754028
2.438399457771614e-41,5.746347316593795e-25,4.309612452766101e-26,4.832276188111437e-37,4.12730462280985e-39,4.1003537702210126e-27
3.790888285948313e-06,2.503174437151756e-05,0.046997200697660446,1.946945502595554e-07,0.011201129294931889,4.148746484133881e-06
0.001451651332899928,0.011593382805585861,0.002060432219877839,0.0020627230405807495,1.2728828551189508e-05,0.0001746480556903407
0.18516527116298676,0.09730050712823868,0.20663222670555115,0.02859663963317871,0.19362425804138184,0.07709097862243652
0.0005455464124679565,0.005568902939558029,0.9993934631347656,2.2798583813710138e-05,0.03842933103442192,0.9487408399581909
0.9999911785125732,0.9999983310699463,0.9999170303344727,0.99998939037323,0.9993854761123657,0.9999998807907104
3.8173769700833304e-11,3.135511572605054e-10,5.709867825327295e-21,8.915958800049411e-16,1.4895239548891586e-15,8.109849977706076e-21
0.9925369620323181,0.9424375891685486,0.927749514579773,0.9753304123878479,0.9258039593696594,0.9935259819030762
0.7752394080162048,0.8202924132347107,0.8629209995269775,0.9506374001502991,0.930971086025238,0.8490251302719116
5.598079288402771e-15,8.536273021775287e-09,0.0007078349008224905,5.708799454213001e-14,5.145133764017373e-05,1.832609175522748e-09
0.9979022741317749,0.9984277486801147,0.9831336140632629,0.9968594312667847,0.9659431576728821,0.999607264995575
0.0020944790448993444,0.009295862168073654,0.9933306574821472,0.00020338933973107487,0.06459630280733109,0.022995734587311745
0.9998805522918701,0.9980097413063049,0.9949542880058289,0.999616265296936,0.9920657277107239,0.9999176263809204
0.9079460501670837,0.966821014881134,0.9150524735450745,0.9178376793861389,0.923695981502533,0.9895334839820862
1.6159960088198256e-27,1.1517556570691762e-25,7.001000392478987e-14,2.73416755374153e-26,4.560970506351713e-24,2.1375603711402384e-25
0.7375216484069824,0.17057766020298004,0.9458613395690918,0.36334505677223206,0.3022644817829132,0.49364447593688965
0.0,4.100063380663375e-39,0.0,0.0,0.0,0.0
9.780367690837011e-05,0.0009905683109536767,0.01505669392645359,1.0619718437965275e-07,0.012934992089867592,6.803340511396527e-05
0.028868352994322777,0.0207991860806942,0.07687656581401825,0.029367031529545784,0.03597394749522209,0.1473325937986374
4.983105941769317e-13,3.95095902661069e-08,3.582455246942118e-05,9.539385289466066e-21,9.700323010120027e-12,3.5308699865808924e-13
0.0033377890940755606,0.007562918588519096,0.7923703789710999,0.016575360670685768,0.03480919450521469,0.010394212789833546
0.0004717739357147366,0.005219863262027502,0.008342851884663105,0.0019354157848283648,0.009977717883884907,0.005568134598433971
4.8400383346131505e-24,9.174337857334805e-14,6.912378215781535e-18,3.5547160382180305e-17,3.5489142874434165e-11,7.94270900687243e-22
0.0004272962687537074,0.008473561145365238,0.9982516169548035,0.00017098621174227446,0.2911486029624939,0.6773926615715027
0.7562790513038635,0.6324232816696167,0.7009291052818298,0.5911698341369629,0.9509806632995605,0.48208996653556824
0.22870606184005737,0.2299491912126541,0.3893366754055023,0.20542669296264648,0.32568448781967163,0.21540725231170654
4.621016103101283e-07,6.496190053439932e-06,0.00033117661951109767,1.715015685022081e-07,7.057349476347272e-18,0.008794387802481651
0.9361633658409119,0.9187403917312622,0.8521273136138916,0.9567649364471436,0.6399992108345032,0.5495046973228455
0.29328301548957825,0.19549308717250824,0.26659420132637024,0.41753193736076355,0.2579566240310669,0.45950034260749817
0.5051892995834351,0.27394041419029236,0.2712021470069885,0.3329191207885742,0.26096683740615845,0.30116894841194153
3.8133947555252234e-08,5.4847045248607174e-05,0.7426350712776184,2.048944836019473e-08,0.0002411828754702583,0.026012852787971497
1.2440565798594025e-35,1.8569756126618672e-24,1.4744869214489142e-10,2.0858922929641954e-27,3.606573063568837e-20,1.1435352136771849e-23
0.011815815232694149,0.009643816389143467,0.08640851080417633,0.0009058007854036987,0.1600399762392044,0.0077436636202037334
0.25761786103248596,0.2889471650123596,0.2120770961046219,0.47598278522491455,0.30654269456863403,0.34061306715011597
1.337096904308055e-07,4.4850331781809416e-11,4.112570472971505e-13,4.937089691063601e-13,2.087154484797793e-07,4.170976579528571e-15
0.20911432802677155,0.1724989414215088,0.5530830025672913,0.3096025884151459,0.1483098417520523,0.17393448948860168
0.026251351460814476,0.025183148682117462,0.9839394092559814,0.03274380788207054,0.04264963045716286,0.16708719730377197
2.3967061940356445e-16,1.4184126963245891e-12,9.925409640270536e-21,7.248380143823311e-22,7.958915510015963e-27,6.6493985566149e-17
0.16494831442832947,0.08196999132633209,0.6712678670883179,0.5155459046363831,0.08760501444339752,0.08851861208677292
0.7322523593902588,0.8216750621795654,0.8935505747795105,0.7149609923362732,0.2549450993537903,0.6698961853981018
0.17111296951770782,0.19798719882965088,0.23940221965312958,0.1722947657108307,0.18455205857753754,0.3033142685890198
0.9128406047821045,0.9411970376968384,0.9133419394493103,0.9645571708679199,0.9094770550727844,0.7902604341506958
8.631601419216e-22,2.3787124630849446e-20,9.59768772553693e-19,2.5085438562861695e-19,1.6798175267038222e-21,1.1277448215956475e-23
1.7596033785594045e-07,2.8504782676463947e-05,0.9725282788276672,4.311830892334001e-08,0.000685271224938333,0.00011397731577744707
0.0003286212158855051,0.000280243024462834,8.685600732860621e-06,1.3524648238671944e-05,2.0235493991549447e-07,5.717315616493579e-07
0.00019939728372264653,0.0002515141386538744,0.1011442095041275,0.0004407782980706543,0.004319037310779095,0.00023159146076068282
1.4569272366316e-07,1.3568601389124524e-06,0.003253578208386898,9.94424431688401e-10,0.0003767813614103943,2.4344083726646204e-07
0.3574473261833191,0.09473592042922974,0.46147701144218445,0.24468526244163513,0.1110130101442337,0.1163884699344635
0.9992735981941223,0.9950300455093384,0.9982241988182068,0.998439371585846,0.9985175728797913,0.998314619064331
0.267728716135025,0.08875669538974762,0.19929030537605286,0.12443351745605469,0.17280077934265137,0.34349194169044495
0.1762126237154007,0.13092777132987976,0.28400811553001404,0.6491109132766724,0.17944921553134918,0.2660801410675049
0.0018405442824587226,0.0018151340773329139,0.23592720925807953,0.0002866348368115723,0.044269219040870667,0.0005942454445175827
0.003415100509300828,0.010659467428922653,0.9658461809158325,0.0003646307159215212,0.014306644909083843,0.16977672278881073
1.5576605560951862e-09,1.5597103697473358e-07,0.0027834016364067793,1.7711342081838666e-07,1.930009966599755e-05,1.3285502120652382e-07
0.9998658895492554,0.9979368448257446,0.9915510416030884,0.9995689988136292,0.982406497001648,0.998778760433197
0.29154154658317566,0.2228432148694992,0.2874840795993805,0.2826227843761444,0.5998585820198059,0.7833391427993774
0.1029544472694397,0.06572499126195908,0.2822840213775635,0.17324768006801605,0.2642360329627991,0.10488753765821457
1.716237511298574e-15,2.1208636269420822e-07,0.9873780608177185,2.1917515025116074e-10,0.00011534333316376433,0.002192881191149354
8.716004231246188e-06,1.1176886800967623e-05,1.1894468521234103e-08,1.4520600188916433e-06,8.705985237611458e-06,1.835547713824326e-09
0.5140768885612488,0.08945158869028091,0.9410409927368164,0.2448318600654602,0.16660939157009125,0.19649839401245117
