1is_iceberg0,1is_iceberg1,1is_iceberg2,1is_iceberg3,1is_iceberg4,1is_iceberg5,1is_iceberg6,1is_iceberg7,1is_iceberg8,1is_iceberg9,1is_iceberg10,1is_iceberg11,1is_iceberg12,1is_iceberg13,1is_iceberg14,1is_iceberg15,1is_iceberg16
1.4023237682181389e-08,0.00012859812704846263,0.00014112806820776314,3.22672349284403e-05,0.002243527676910162,2.6663623430067673e-05,4.3234126944746015e-14,1.2949692429486959e-09,1.1572933544812258e-07,0.0004234311927575618,0.00024843084975145757,1.813258495531045e-05,7.856781849113759e-06,8.308788324029592e-07,7.216770541162987e-07,4.248696131980978e-05,0.00011367056868039072
0.15271452069282532,0.25518205761909485,0.3161012530326843,0.23070314526557922,0.06849166005849838,0.06031503155827522,0.19665762782096863,0.03830621764063835,0.0353395901620388,0.23691515624523163,0.4533042013645172,0.5587134957313538,0.5744480490684509,0.08078939467668533,0.08344514667987823,0.07193712145090103,0.10954789072275162
0.0008875122293829918,0.0034635812044143677,0.002599206753075123,0.0013804591726511717,0.0018119108863174915,0.0034575301688164473,0.00973184872418642,0.0009050083463080227,0.0014886849094182253,0.003308746963739395,0.0026805063243955374,0.001266118255443871,0.002930612536147237,0.005417261738330126,0.005052065942436457,0.016521170735359192,0.0041790613904595375
0.16030795872211456,0.2831415832042694,0.34185001254081726,0.32029032707214355,0.0913328155875206,0.13793282210826874,0.291383296251297,0.25987136363983154,0.29642143845558167,0.2302117794752121,0.19168466329574585,0.18630459904670715,0.18554820120334625,0.09973583370447159,0.10823871940374374,0.3037972152233124,0.16474221646785736
0.005138860084116459,0.8221322894096375,0.8319339752197266,0.8695569634437561,0.6824464797973633,0.2995413839817047,0.9991210103034973,0.9582155346870422,0.9665914177894592,0.9358477592468262,0.9286723136901855,0.7501697540283203,0.4856289327144623,0.11190225929021835,0.06797251105308533,0.7303286194801331,0.1368049830198288
0.0003693256585393101,0.00381926610134542,0.003373128827661276,0.002309005241841078,0.002737694652751088,0.002399507677182555,0.0031578033231198788,0.001134061487391591,0.0013684428995475173,0.010450626723468304,0.006849267054349184,0.0035731021780520678,0.005968600511550903,0.013249179348349571,0.012429590336978436,0.016072561964392662,0.0002044566354015842
0.06210501119494438,0.02701120637357235,0.02553287148475647,0.03960902616381645,0.24768227338790894,0.2962552011013031,0.021975088864564896,0.0143697215244174,0.019370783120393753,0.018972834572196007,0.11437581479549408,0.07208725810050964,0.08555705845355988,0.03178355097770691,0.022783730179071426,0.010716309770941734,0.02059202268719673
2.529504827819551e-09,0.4885953664779663,0.4511662721633911,0.5230631232261658,0.05756204575300217,0.001054971944540739,0.0851731225848198,0.015034068375825882,0.08689819276332855,0.15769563615322113,0.06381244212388992,0.005307999439537525,0.00048007775330916047,0.0001005075391731225,6.992375710979104e-05,0.017682712525129318,0.056622400879859924
0.004130293149501085,0.09512615948915482,0.10036265850067139,0.11068392544984818,0.5999943614006042,0.5482122302055359,0.3491753935813904,0.10716209560632706,0.13099168241024017,0.410852313041687,0.31002894043922424,0.14919178187847137,0.16129431128501892,0.05333756282925606,0.03237028792500496,0.2651558816432953,0.014702550135552883
0.9890851378440857,0.9683060646057129,0.9659952521324158,0.9654194712638855,0.8930616974830627,0.980171799659729,0.95353764295578,0.9717730283737183,0.9613216519355774,0.9638077616691589,0.9905948638916016,0.9904820919036865,0.9871308207511902,0.970151960849762,0.9663339853286743,0.9659554362297058,0.874657392501831
0.011102516204118729,0.0034921616315841675,0.003971160855144262,0.0027724087703973055,0.0024843034334480762,0.000813499151263386,0.0002793304738588631,0.0010357339633628726,0.0015145412180572748,0.001001344178803265,0.0005348432459868491,0.00034299545222893357,0.0004554719489533454,0.0008609305950812995,0.0009034382528625429,0.0005421284004114568,0.0020641270093619823
0.44728323817253113,0.7088339924812317,0.6588655710220337,0.7350516319274902,0.44251012802124023,0.8332136273384094,0.2435293197631836,0.2749960720539093,0.33644479513168335,0.6133983731269836,0.4422435164451599,0.4508185386657715,0.49554312229156494,0.4570258557796478,0.4606100618839264,0.23358415067195892,0.34711042046546936
0.18243999779224396,0.18033672869205475,0.1862611323595047,0.21309930086135864,0.8932120203971863,0.8835117220878601,0.4385259747505188,0.18637992441654205,0.15334348380565643,0.6904506683349609,0.8708860874176025,0.8184277415275574,0.8932929039001465,0.588337779045105,0.5289528965950012,0.8433294892311096,0.09506431221961975
0.13985450565814972,0.09717217087745667,0.07533100247383118,0.0820022001862526,0.02719121426343918,0.23598729074001312,0.04905305430293083,0.03755003586411476,0.03943862020969391,0.13378594815731049,0.11205722391605377,0.07153933495283127,0.08991419523954391,0.40219563245773315,0.3442508578300476,0.4787272810935974,0.356383740901947
1.988827352761291e-05,0.0047143897973001,0.004624934867024422,0.001411570468917489,0.005893616005778313,0.0007923439261503518,2.9333321795860234e-12,1.542839243029448e-07,5.386481461755466e-06,0.009484144859015942,0.0009870845824480057,0.00013857573503628373,7.292829832294956e-05,0.0003375931701157242,0.00043090159306302667,0.0005787447444163263,0.00012543627235572785
1.6675035740758744e-19,1.501032045325701e-07,1.631729418249961e-07,6.065723567871828e-08,0.0008265753276646137,1.6395551583059387e-11,8.931708733827382e-26,2.3981207644685476e-11,3.375694446194899e-10,3.62525121033741e-08,4.887295901312427e-08,9.352377761118191e-10,7.486135045198239e-10,1.692908915265287e-13,4.3588117598809817e-13,3.221967972422135e-07,3.1883789228595583e-13
0.02792903408408165,0.011003929190337658,0.0102809714153409,0.008359390310943127,0.026861973106861115,0.017694106325507164,0.014569256454706192,0.006389946676790714,0.008187898434698582,0.039841603487730026,0.029907306656241417,0.01905544474720955,0.021868666633963585,0.03046918287873268,0.02752522937953472,0.029384592548012733,0.10782498121261597
0.0720481276512146,0.07226905226707458,0.09288940578699112,0.08469883352518082,0.6694812774658203,0.7577131390571594,0.35347452759742737,0.1357647180557251,0.16884127259254456,0.43020159006118774,0.22440174221992493,0.16551221907138824,0.2970679700374603,0.40566232800483704,0.3855549693107605,0.808070719242096,0.14242862164974213
0.009112031199038029,0.006992711219936609,0.008593224920332432,0.0072315894067287445,0.006386747118085623,0.008020017296075821,0.005503975786268711,0.0052085155621171,0.0078052314929664135,0.004160712938755751,0.013551385141909122,0.010711206123232841,0.010762978345155716,0.003144768299534917,0.0031403854954987764,0.0028946055099368095,0.013009758666157722
0.999294638633728,0.9994770884513855,0.9992725253105164,0.9993113279342651,0.9998728036880493,0.9986144304275513,0.9962564706802368,0.998704195022583,0.9981443881988525,0.9993866682052612,0.9997642636299133,0.9995785355567932,0.9993174076080322,0.9995842576026917,0.9994797110557556,0.9980667233467102,0.9998527765274048
1.2409336851139575e-34,4.397460694194333e-12,6.222257431520717e-11,1.3539287963340585e-12,1.6341726905011456e-07,8.644373298152582e-25,0.0,3.7295553928448616e-28,3.181359858662095e-26,4.727375157997926e-10,7.326489827823692e-16,1.0984839627491153e-19,8.97740168935438e-21,5.426550766966516e-29,6.666657539639943e-28,8.630418699574066e-14,8.166768249806456e-18
0.2671542763710022,0.5779511332511902,0.6146479249000549,0.5961297750473022,0.7528859376907349,0.7498095035552979,0.6551364064216614,0.5616167187690735,0.5579163432121277,0.8789926171302795,0.843160092830658,0.8466503024101257,0.896709144115448,0.9035128355026245,0.909306526184082,0.8801767230033875,0.3601561188697815
0.2620880901813507,0.3356249928474426,0.36787453293800354,0.3781612515449524,0.6612295508384705,0.8051351308822632,0.6916968822479248,0.1854390799999237,0.23667892813682556,0.7358193397521973,0.6270825266838074,0.5829684138298035,0.7841747403144836,0.3685491383075714,0.37374037504196167,0.7253246307373047,0.4809281826019287
0.01930689997971058,0.5877387523651123,0.5943636894226074,0.6074066758155823,0.9602646827697754,0.6087714433670044,0.9566067457199097,0.9570409059524536,0.8878889679908752,0.9051035046577454,0.9463748335838318,0.8939163088798523,0.9380173087120056,0.42426949739456177,0.3548547923564911,0.9331035017967224,0.1280575841665268
0.9676419496536255,0.9705227017402649,0.9706274271011353,0.9713988304138184,0.9967494010925293,0.9858741760253906,0.939041793346405,0.9714217782020569,0.9537558555603027,0.9339329600334167,0.9359152913093567,0.9295474290847778,0.916100025177002,0.9859564304351807,0.9850661754608154,0.9532794952392578,0.9089098572731018
0.9977250695228577,0.9866273999214172,0.969657838344574,0.9825904965400696,0.9928843975067139,0.9667443633079529,0.9739892482757568,0.9713229537010193,0.9791343212127686,0.9875319600105286,0.9479002356529236,0.9537873268127441,0.9695591330528259,0.9965713024139404,0.9953057169914246,0.9972346425056458,0.9278425574302673
0.0772773027420044,0.2070554941892624,0.21869036555290222,0.26327553391456604,0.13983897864818573,0.04084472730755806,0.029839007183909416,0.02492658607661724,0.04245719313621521,0.15738630294799805,0.08139076083898544,0.06405836343765259,0.09023686498403549,0.0745735689997673,0.06414221227169037,0.055384427309036255,0.09166622161865234
0.05978769809007645,0.009267834015190601,0.010578676126897335,0.009387396275997162,0.048194121569395065,0.01157502830028534,0.010120203718543053,0.024556364864110947,0.03519464656710625,0.00340491090901196,0.00835682637989521,0.006962169893085957,0.009355674497783184,0.01278387289494276,0.013789968565106392,0.001848946907557547,0.08397135138511658
0.2817330062389374,0.22373713552951813,0.12831023335456848,0.11965242773294449,0.2758958637714386,0.20857703685760498,0.07593931257724762,0.03854196146130562,0.0448337197303772,0.3371889293193817,0.471253365278244,0.47406327724456787,0.5109984278678894,0.36321061849594116,0.3771253228187561,0.2867477536201477,0.13396990299224854
0.9658140540122986,0.9581090807914734,0.9713466763496399,0.9623168110847473,0.9182633757591248,0.9664014577865601,0.9457695484161377,0.9485852718353271,0.9333587884902954,0.9445520043373108,0.9454358220100403,0.9486457705497742,0.9418334364891052,0.9794175028800964,0.9738708734512329,0.9871446490287781,0.9325040578842163
2.330294964581059e-19,2.3110607799026184e-05,2.1879792257095687e-05,7.750392796879169e-06,7.834295684006065e-05,3.503501308510515e-12,3.256392009291082e-27,2.8573627462941806e-17,1.0220837407491894e-14,0.00010754311369964853,7.043745586798877e-09,1.3812707054527973e-11,4.403193087920698e-12,3.888578336012829e-15,1.409869061232659e-14,1.3720975466924301e-09,1.5252195453285822e-06
0.23639734089374542,0.4617541432380676,0.4883018136024475,0.4750741124153137,0.917801558971405,0.9454923868179321,0.9532232880592346,0.4751468896865845,0.3830612599849701,0.7704237699508667,0.9368844032287598,0.928146243095398,0.9667127132415771,0.9638122916221619,0.951558530330658,0.99398273229599,0.3953286409378052
2.0528741206948808e-10,0.00022657217050436884,0.0001460130006307736,0.00010003758507082239,0.0014204754261299968,2.104832645954957e-07,1.6926936297068096e-08,4.625990641216049e-06,1.1405743862269446e-05,7.004468352533877e-05,0.00025687614106573164,4.79942282254342e-05,6.115307041909546e-05,6.435609520849539e-07,8.061659855229664e-07,2.7422065613791347e-05,1.9105500541627407e-06
2.2088855189394963e-07,0.017314959317445755,0.02191866934299469,0.022908831015229225,0.03593364730477333,0.0013049067929387093,6.823507192166289e-06,0.0005524107255041599,0.002155896043404937,0.0006090683746151626,0.0039013847708702087,0.0006190366693772376,0.00018540101882535964,2.123723788827192e-05,1.12822435767157e-05,0.0010110947769135237,1.287549366679741e-05
0.2423592507839203,0.6568187475204468,0.6933394074440002,0.6603428721427917,0.9832645058631897,0.988410472869873,0.9839571714401245,0.6683652400970459,0.6089659929275513,0.9657043218612671,0.9916496276855469,0.992361307144165,0.9968329071998596,0.9808871746063232,0.977766752243042,0.9906325340270996,0.5322360992431641
0.8369216322898865,0.9025839567184448,0.8550431132316589,0.9109117388725281,0.8180130124092102,0.8726832270622253,0.9242916107177734,0.5333077907562256,0.6811396479606628,0.8809136748313904,0.6575831174850464,0.6497330069541931,0.6320924758911133,0.7737410664558411,0.7482292652130127,0.7032154202461243,0.7819164991378784
0.9999418258666992,0.9996128678321838,0.9994839429855347,0.9995031356811523,0.9999202489852905,0.999693751335144,0.9988338351249695,0.9997270703315735,0.9994069337844849,0.9994173049926758,0.9993884563446045,0.9993696808815002,0.9987819790840149,0.9991132616996765,0.9988952279090881,0.9987372756004333,0.999729573726654
3.3091164862342686e-24,5.976264105811424e-08,8.024674258422237e-08,7.601505203069792e-09,9.450776019548357e-07,5.310227886477275e-17,1.401298464324817e-45,5.65349171034172e-22,2.286740286414962e-19,3.91672574551194e-06,5.6600616554769445e-11,4.739761914115265e-14,1.8185129915587392e-14,5.509884795339096e-21,7.228506483371871e-20,6.388633545795219e-12,1.3305136159491582e-10
0.9986780285835266,0.998714804649353,0.9976586103439331,0.9980692267417908,0.9994698166847229,0.9990329742431641,0.9976623058319092,0.9986560344696045,0.9988792538642883,0.9984217882156372,0.9971848130226135,0.9962001442909241,0.9956054091453552,0.9894347786903381,0.9881787896156311,0.999175488948822,0.9986218214035034
0.36894112825393677,0.6740548014640808,0.7015959024429321,0.733953058719635,0.9448118209838867,0.9738537669181824,0.9864861965179443,0.6230576634407043,0.5494654774665833,0.9372339248657227,0.9704251289367676,0.9404476881027222,0.9418818354606628,0.9226160645484924,0.8978323340415955,0.9722006320953369,0.1918288618326187
1.59069637590585e-16,0.0001372023980366066,8.731927664484829e-05,5.28235686942935e-05,0.00019353510288055986,4.2963478108504205e-08,5.125056629085023e-12,3.5436691359080896e-09,2.5007787485265e-07,0.0016449991380795836,6.6635220719035715e-06,8.388511929524611e-08,5.709208750204198e-08,5.836318299305698e-13,1.2341589339034953e-12,3.202325515871962e-08,9.020797619996301e-07
0.2557477056980133,0.5565581917762756,0.6055851578712463,0.6086063981056213,0.9700066447257996,0.9539686441421509,0.9936331510543823,0.9746349453926086,0.9217426776885986,0.9689285159111023,0.9967087507247925,0.9962077140808105,0.9971248507499695,0.6004758477210999,0.5405579209327698,0.9925261735916138,0.7331675291061401
0.995499312877655,0.9934630393981934,0.9931426048278809,0.9927365779876709,0.9843580722808838,0.9960348010063171,0.9826787710189819,0.9758054614067078,0.9654631614685059,0.9861815571784973,0.9926726222038269,0.992763340473175,0.9920440912246704,0.993886411190033,0.9925265312194824,0.9767041206359863,0.9805903434753418
0.06527832895517349,0.11710002273321152,0.14237084984779358,0.14941243827342987,0.34935611486434937,0.4164239466190338,0.017390398308634758,0.030119748786091805,0.03763306140899658,0.012853016145527363,0.033825360238552094,0.02486436627805233,0.03806792572140694,0.10266397148370743,0.09100721776485443,0.23312817513942719,0.038292672485113144
2.0098799013990032e-10,0.49519652128219604,0.2983882427215576,0.3851633667945862,0.00010771901725092903,2.0793223143300565e-08,2.1665126863076767e-19,1.739138277834229e-09,1.981095607561656e-07,0.046692006289958954,0.013714782893657684,0.0002938243269454688,3.6405272112460807e-06,3.2585451004152333e-10,3.706506213063676e-10,7.351481326622888e-05,0.11804476380348206
0.9865037202835083,0.9783384203910828,0.9805158376693726,0.9799378514289856,0.9932339787483215,0.9842766523361206,0.9802682399749756,0.984975278377533,0.9735915660858154,0.9641143083572388,0.9918416738510132,0.9928398132324219,0.9893011450767517,0.9896144270896912,0.9859462380409241,0.9775180220603943,0.9440951347351074
0.006655289325863123,0.06887662410736084,0.06616096198558807,0.059666093438863754,0.008830132894217968,0.04342880845069885,0.013630961067974567,0.0025682358536869287,0.0031571576837450266,0.030249347910284996,0.019691472873091698,0.011835223063826561,0.017092693597078323,0.011727853678166866,0.01006375439465046,0.07092653959989548,0.015189326368272305
0.03955084830522537,0.07038410753011703,0.042219359427690506,0.07460333406925201,0.056760724633932114,0.02137412317097187,0.053132299333810806,0.017595039680600166,0.02288496121764183,0.11965890973806381,0.04585994407534599,0.028066450729966164,0.030480992048978806,0.038378264755010605,0.03425120934844017,0.09699328988790512,0.18948641419410706
5.228341674293575e-31,2.757118533480707e-09,1.826471951460462e-08,2.2187476300672415e-09,1.3846116644344875e-06,1.984852967045492e-19,3.300898662563539e-41,2.1563244631508583e-24,9.64449856908429e-23,1.4459823205470457e-07,9.641410967395434e-15,1.6328769664537921e-18,2.4460811217868176e-19,3.384065608636683e-23,1.9599828529664833e-22,3.557804658521624e-12,3.8869600795670995e-16
8.459723373210881e-12,0.005103518720716238,0.0022022067569196224,0.0026588570326566696,0.00881008431315422,2.6930492822430097e-05,0.00038710355875082314,0.0006296331994235516,0.002878714818507433,0.0025384766049683094,0.001581530086696148,5.5467713536927477e-05,2.652861257956829e-05,2.621916053158202e-07,2.5215442178705416e-07,1.4804939382884186e-05,0.00033252121647819877
0.015346516855061054,0.17724014818668365,0.142017662525177,0.193748340010643,0.23033322393894196,0.005852875765413046,0.08789485692977905,0.048880837857723236,0.07775773853063583,0.39964452385902405,0.6367989778518677,0.45112353563308716,0.2850382626056671,0.013195033185184002,0.009084967896342278,0.07401560992002487,0.1931091696023941
3.3653166610747576e-05,0.006174826994538307,0.004438221454620361,0.004015091806650162,0.0005846365820616484,2.8217978979228064e-05,5.338848040992161e-06,9.493716788711026e-06,1.7328156900475733e-05,0.001526326290331781,0.00032358671887777746,0.0001285741018364206,0.00019667560991365463,0.0002539524284657091,0.00026529908063821495,2.8729818950523622e-05,1.4977852515585255e-05
0.9999927282333374,0.999889612197876,0.9998617172241211,0.9998432397842407,0.9999346733093262,0.9999563694000244,0.9997288584709167,0.9995154142379761,0.9991357922554016,0.9999551773071289,0.9999375343322754,0.9999483823776245,0.9999104738235474,0.9998236298561096,0.9997817873954773,0.9998317956924438,0.999976634979248
0.23791566491127014,0.21222107112407684,0.26918208599090576,0.24720482528209686,0.5293357372283936,0.2267180234193802,0.14538197219371796,0.09356854856014252,0.10374473035335541,0.167371928691864,0.4068406820297241,0.36954405903816223,0.37536507844924927,0.04173050820827484,0.041572634130716324,0.13055714964866638,0.16185492277145386
5.272350334095677e-10,4.196557347313501e-05,4.3901181925321e-05,4.208087375445757e-06,0.00020406223484314978,5.2441014304349665e-06,2.2665548499584235e-21,2.1613562051214785e-09,2.521294106827554e-07,0.00016211520414799452,8.777109906077385e-05,6.267603566811886e-06,4.656722467188956e-06,5.940361091916202e-09,1.824570894370936e-08,1.6667974705342203e-05,3.854745955322869e-05
0.00014754639414604753,0.17317500710487366,0.15758594870567322,0.1605394035577774,0.07544344663619995,0.03423711284995079,0.36144861578941345,0.016894513741135597,0.050702013075351715,0.14712946116924286,0.22639904916286469,0.06450522691011429,0.02294340543448925,0.002164695877581835,0.0015478478744626045,0.00673597352579236,0.38609832525253296
0.020846232771873474,0.044006481766700745,0.045711297541856766,0.04927625507116318,0.028554830700159073,0.011281699873507023,0.05451285094022751,0.023791013285517693,0.03232334181666374,0.0714913010597229,0.044829197227954865,0.035158414393663406,0.05169130861759186,0.05265074223279953,0.048323534429073334,0.093369260430336,0.09568797051906586
0.06055351719260216,0.5532051920890808,0.5535877346992493,0.6236808896064758,0.655892014503479,0.2009422332048416,0.9451010227203369,0.8579833507537842,0.812882125377655,0.7729374766349792,0.9524000287055969,0.8860962986946106,0.7135794758796692,0.0247493926435709,0.014316769316792488,0.11675077676773071,0.10597376525402069
0.19632954895496368,0.2576335072517395,0.3205014765262604,0.3167037069797516,0.6761682033538818,0.893120288848877,0.6480284929275513,0.2208978831768036,0.26403874158859253,0.4825979173183441,0.3969934582710266,0.42107927799224854,0.5682092905044556,0.6658436059951782,0.6755653619766235,0.9648297429084778,0.17138715088367462
3.0703258868619093e-31,5.229369888504198e-12,2.1896194926651624e-11,3.1762513084086785e-13,4.9689202086256046e-08,2.173414232205596e-21,0.0,1.4764357102192406e-27,5.111102281522603e-25,1.6464275631733472e-07,5.1012159448839134e-14,9.282091438478043e-18,2.6708111015688727e-18,2.183724166187126e-24,3.1089251243918883e-23,2.4991468245447006e-14,1.568865480236492e-13
0.6030659079551697,0.8110753893852234,0.8655287623405457,0.8588035702705383,0.9686411023139954,0.9627490639686584,0.9942839741706848,0.8977096080780029,0.7961406707763672,0.9654539227485657,0.9978415966033936,0.9969371557235718,0.9958339929580688,0.7414188981056213,0.6825147867202759,0.9858706593513489,0.5182176828384399
0.0024137133732438087,0.023756958544254303,0.030324602499604225,0.028235821053385735,0.01863807812333107,0.01047211978584528,0.009456912986934185,0.008599841967225075,0.011759978719055653,0.031027548015117645,0.02994433604180813,0.01728634536266327,0.021636640653014183,0.019206766039133072,0.018243325874209404,0.016918640583753586,0.04141155257821083
0.06849400699138641,0.1398840993642807,0.16513793170452118,0.1873471438884735,0.17197135090827942,0.04824155941605568,0.08097217977046967,0.14349310100078583,0.18998996913433075,0.10825775563716888,0.25159212946891785,0.2927314341068268,0.33947277069091797,0.01186161208897829,0.01451948843896389,0.03839986398816109,0.4206435978412628
0.9914211630821228,0.9771600365638733,0.9682364463806152,0.9740588068962097,0.9845571517944336,0.9821480512619019,0.9216467142105103,0.9739648103713989,0.968900740146637,0.9948293566703796,0.9917044639587402,0.9918306469917297,0.9918009638786316,0.9918867945671082,0.9895182251930237,0.9974379539489746,0.9706032872200012
1.2415748642524704e-06,0.512691855430603,0.4689953625202179,0.590139627456665,0.03157336264848709,0.0003803636063821614,0.0030409821774810553,0.028995757922530174,0.2493702471256256,0.3430318236351013,0.24789667129516602,0.04309176281094551,0.00394792202860117,0.0001545040140626952,9.424712334293872e-05,0.048126220703125,0.02201637625694275
0.19821757078170776,0.5236796736717224,0.5298333764076233,0.5655474066734314,0.18892034888267517,0.29794976115226746,0.38379427790641785,0.5608757734298706,0.6086808443069458,0.32274264097213745,0.20588934421539307,0.19673995673656464,0.22729799151420593,0.13653554022312164,0.14768865704536438,0.22844524681568146,0.6397130489349365
0.29945942759513855,0.22797711193561554,0.29391053318977356,0.2520187497138977,0.8068467378616333,0.588604748249054,0.6160448789596558,0.13998867571353912,0.14376334846019745,0.31754910945892334,0.34307923913002014,0.42772966623306274,0.48209989070892334,0.43024563789367676,0.3993055820465088,0.43947452306747437,0.2654326260089874
0.9997147917747498,0.9982879757881165,0.9982155561447144,0.9976937174797058,0.999380350112915,0.9993537068367004,0.9978399276733398,0.9971747398376465,0.994809627532959,0.9990069270133972,0.9995412826538086,0.999599039554596,0.9994651675224304,0.9986745119094849,0.9981383085250854,0.9984686970710754,0.9998379945755005
0.11312330514192581,0.7095268964767456,0.7674226760864258,0.7876688838005066,0.9321016073226929,0.9345938563346863,0.9981914162635803,0.959844172000885,0.9015594720840454,0.9525684118270874,0.9897642135620117,0.9740349054336548,0.9466331005096436,0.8876142501831055,0.8333372473716736,0.9953190684318542,0.26244625449180603
0.01950192078948021,0.054800163954496384,0.047950878739356995,0.045057039707899094,0.00460831867530942,0.008130159229040146,0.0024695436004549265,0.02369360625743866,0.02391763962805271,0.016953716054558754,0.01981695182621479,0.015614700503647327,0.01704259403049946,0.013343152590095997,0.01337922178208828,0.006611770950257778,0.008594322018325329
0.20564986765384674,0.021735932677984238,0.02488258108496666,0.02341018244624138,0.03537037596106529,0.02041812054812908,0.02572346292436123,0.020834391936659813,0.03532818332314491,0.03557102009654045,0.03493661433458328,0.029528779909014702,0.0354493111371994,0.009948791936039925,0.01056766603142023,0.014583921991288662,0.18582458794116974
0.9279314279556274,0.9347375631332397,0.9100134968757629,0.9282163977622986,0.9893630146980286,0.9807488918304443,0.9840999841690063,0.9715472459793091,0.9769957661628723,0.9285318851470947,0.9613922834396362,0.9554141759872437,0.9434102773666382,0.9811993837356567,0.9782343506813049,0.937292218208313,0.9521437287330627
0.04392177239060402,0.06578245759010315,0.07205566018819809,0.07865449786186218,0.8561749458312988,0.7788527607917786,0.44514140486717224,0.02135223150253296,0.028529351577162743,0.5189410448074341,0.26688751578330994,0.1526026427745819,0.3368527889251709,0.5422610640525818,0.49810051918029785,0.8384540677070618,0.005057188216596842
6.75429524915177e-16,1.8216784155811183e-05,9.34058061830001e-06,7.581274530821247e-06,0.00037992457509972155,1.0325078986239689e-10,2.033309718513232e-12,1.3901189532816716e-08,1.8233484411211975e-07,4.827193606615765e-06,2.7409132599132136e-06,3.538294635063721e-08,6.10454762295376e-08,2.930586795457657e-08,3.8423287662681105e-08,1.5017694465768727e-07,3.9140615193389294e-09
4.047895916028943e-15,1.1382839147699997e-05,9.517476428300142e-06,6.394774572981987e-06,0.00033152822288684547,1.374905966855522e-09,1.81552008067968e-20,3.468719711463564e-08,2.0245492748927063e-07,6.023416972311679e-06,6.268201559578301e-06,3.8679621638948447e-07,2.1291970142556238e-07,6.169570930525392e-12,1.2551354920675717e-11,9.798422070161905e-06,1.5853580948022028e-10
