is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14,is_iceberg15,is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19,is_iceberg20,is_iceberg21,is_iceberg22,is_iceberg23,is_iceberg24,is_iceberg25,is_iceberg26,is_iceberg27,is_iceberg28,is_iceberg29,is_iceberg30,is_iceberg31,is_iceberg32,is_iceberg33,is_iceberg34,is_iceberg35,is_iceberg36,is_iceberg37,is_iceberg38,is_iceberg39
0.05732916295528412,0.15906399488449097,0.017633218318223953,0.20089875161647797,0.47729647159576416,0.04083934798836708,0.8177737593650818,0.3120969235897064,0.01981133595108986,0.08584363013505936,0.3621630072593689,0.31425559520721436,0.3623546361923218,0.23937532305717468,0.24749423563480377,0.008848554454743862,0.14949952065944672,0.2942492961883545,0.13849860429763794,0.05666971951723099,0.10217296332120895,0.14814943075180054,0.09697756916284561,0.20027689635753632,0.05684354901313782,0.1014736071228981,0.17736393213272095,0.0750001072883606,0.04276953265070915,0.3388592004776001,0.19383251667022705,0.2795966565608978,0.01743212342262268,0.5969238877296448,0.1734965443611145,0.00740267476066947,0.5579996705055237,0.03016664832830429,0.10563208162784576,0.34213146567344666
0.7082258462905884,0.7073860168457031,0.41231438517570496,0.7878077030181885,0.579901397228241,0.7899078130722046,0.8104432821273804,0.6768423318862915,0.7280513048171997,0.606562077999115,0.16907986998558044,0.5902872085571289,0.5576290488243103,0.7688835263252258,0.9343464374542236,0.40424051880836487,0.9122821688652039,0.6909818649291992,0.6118468642234802,0.9075465798377991,0.5348857641220093,0.836950957775116,0.7731569409370422,0.5986566543579102,0.7768263816833496,0.840759813785553,0.6861673593521118,0.7880698442459106,0.18339362740516663,0.7119001150131226,0.7452573776245117,0.7989028096199036,0.5824804306030273,0.8564804792404175,0.5580253005027771,0.03431149572134018,0.8381654024124146,0.6944109797477722,0.6056105494499207,0.6002567410469055
0.0011629731161519885,0.00011816233018180355,0.00012309371959418058,0.008193123154342175,7.575391646241769e-05,0.00033188462839461863,0.012153001502156258,0.00012488286301959306,0.0008396858465857804,0.001131541794165969,0.002331037074327469,0.003875895170494914,0.005110913421958685,0.008615140803158283,0.00019764526223298162,0.00043850031215697527,1.4544088116963394e-05,0.005512240342795849,0.004841052461415529,0.0001644609001232311,0.009852186776697636,0.0020197462290525436,0.00015757294022478163,0.06031118705868721,0.014453156851232052,5.3313040552893654e-05,0.00015204607916530222,0.0033631601836532354,0.00023919488012325019,0.00037756667006760836,0.012535402551293373,0.00023322789638768882,1.069702921085991e-05,0.017636381089687347,0.00036338737118057907,0.00026357985916547477,0.0005269356770440936,8.372674528800417e-06,0.00013694896188098937,0.0008240403258241713
0.5735909342765808,0.6428158283233643,0.43996673822402954,0.6752815842628479,0.9041848182678223,0.4101695716381073,0.8105731010437012,0.3951342701911926,0.5958095192909241,0.3743915259838104,0.6502050757408142,0.780181348323822,0.699800431728363,0.8981384634971619,0.21129460632801056,0.7856557369232178,0.6548389196395874,0.606426477432251,0.8953406810760498,0.2785240113735199,0.6076341867446899,0.6190212368965149,0.5392153859138489,0.38946202397346497,0.7195345163345337,0.27395254373550415,0.6309930086135864,0.8640822172164917,0.15887023508548737,0.10136698931455612,0.21874961256980896,0.5337415933609009,0.6591753363609314,0.5609649419784546,0.2252846509218216,0.8473978042602539,0.7242657542228699,0.3843766152858734,0.04561343789100647,0.2694648206233978
0.0002545346796978265,3.364877784406417e-06,1.7264517282455927e-06,2.9379543775576167e-05,4.7999448725022376e-05,1.1528798040671973e-06,7.515784818679094e-05,4.665661890612682e-06,4.4848969992017373e-05,5.867221716471249e-06,0.0003478770377114415,2.3449209038517438e-05,2.53036996582523e-05,1.8701298358791973e-06,0.0007424353389069438,9.412022336618975e-05,1.4759250007045921e-05,1.7253210899070837e-05,4.935680408379994e-06,1.656557770957079e-07,4.888098919764161e-05,2.2619353330810554e-05,0.021215895190835,8.473501111438964e-06,3.11222393065691e-05,6.076497811591253e-06,9.155055158771574e-05,1.907481419038959e-05,1.3342756574274972e-05,3.90205570965918e-07,3.7026526911176916e-07,0.0002859456290025264,4.197231362468301e-08,0.0011431032326072454,1.3172404578654096e-05,1.7716135971568292e-06,4.261518915882334e-05,4.239629561197944e-05,1.2172471315352595e-06,1.6168737602129113e-06
0.9953513145446777,0.979438304901123,0.9929068088531494,0.9865330457687378,0.9999134540557861,0.9766859412193298,0.9309782981872559,0.86285799741745,0.9852525591850281,0.9669090509414673,0.9930686950683594,0.9816429018974304,0.9951428174972534,0.9997069239616394,0.9880998134613037,0.9701045751571655,0.9992862343788147,0.9916127920150757,0.9859008193016052,0.9973561763763428,0.9820225238800049,0.9849807024002075,0.9490060210227966,0.9991002082824707,0.998319685459137,0.9998039603233337,0.9875673055648804,0.9983653426170349,0.9945764541625977,0.9564403295516968,0.9727176427841187,0.9977052807807922,0.9889522194862366,0.9997639060020447,0.9976041913032532,0.9956943988800049,0.9865331649780273,0.9835863709449768,0.9981086254119873,0.9929038882255554
2.3647369744139723e-05,0.00039293267764151096,1.4736892808286939e-06,7.240788545459509e-05,0.0002662701590452343,1.7122978590577986e-07,5.890803095098818e-06,7.64041203638044e-07,1.4034235107374116e-08,0.00112948811147362,3.1625722840544768e-06,5.781092113466002e-05,4.442954093519802e-07,1.695931496215053e-05,5.718619036088057e-07,0.00011127564357593656,1.7529438878227666e-07,3.939201633329503e-06,5.614260771835689e-07,3.232524292684502e-08,1.0794670743052848e-05,0.0005720425979234278,0.0003400417335797101,6.210030392139743e-07,0.00047209375770762563,6.1788782659277786e-06,0.00018627494864631444,4.202064246783266e-06,2.5665929115348263e-07,5.406184300227324e-07,3.3973887525462487e-07,9.324684469902422e-06,3.47058426442004e-09,0.0006181637872941792,9.633381523599382e-07,1.0348668411097606e-06,9.217324077326339e-06,1.3321219967110665e-06,5.299724534779671e-07,1.8969876691699028e-06
0.9998548030853271,0.9996919631958008,0.9933410286903381,0.9987602233886719,0.9999649524688721,0.9994770884513855,0.998884379863739,0.9944396018981934,0.9995235204696655,0.9926595091819763,0.9998581409454346,0.9989877343177795,0.9997938275337219,0.9524052143096924,0.9997572302818298,0.9998722076416016,0.9993696808815002,0.9996628761291504,0.9999481439590454,0.9999923706054688,0.9993873834609985,0.9967976212501526,0.9993709921836853,0.999951958656311,0.9992400407791138,0.9997009038925171,0.9997480511665344,0.999022364616394,0.9996280670166016,0.9832982420921326,0.9992907047271729,0.9977988600730896,0.9989187717437744,0.9971653819084167,0.9998074173927307,0.9916031956672668,0.9999064207077026,0.9994864463806152,0.9989983439445496,0.9977317452430725
0.5633152723312378,0.7151165008544922,0.930075466632843,0.9884296655654907,0.9783778786659241,0.9165745973587036,0.5634212493896484,0.964197039604187,0.5704626441001892,0.9621170163154602,0.30982229113578796,0.8703649044036865,0.6809958815574646,0.6116816997528076,0.3863171637058258,0.5598046779632568,0.9861482381820679,0.4110508859157562,0.1787469983100891,0.47175854444503784,0.910402774810791,0.9486280679702759,0.6817922592163086,0.7220912575721741,0.9809074997901917,0.4005529284477234,0.9646685123443604,0.744556725025177,0.899914026260376,0.7760727405548096,0.8343498110771179,0.2579175531864166,0.9198070168495178,0.7441939115524292,0.827789843082428,0.7406967878341675,0.9163215160369873,0.4361352026462555,0.7010275721549988,0.9137701392173767
3.468422801233828e-05,0.0007644558791071177,2.208262412750628e-05,0.0012004794552922249,0.0020168619230389595,5.9080004575662315e-05,0.004458396229892969,9.460973524255678e-05,0.0015732725150883198,3.85545936296694e-05,0.00026185958995483816,6.743869016645476e-05,0.0069978381507098675,0.0011901797261089087,2.6358657123637386e-06,0.0001420304033672437,0.00022025137150194496,7.908448606031016e-05,0.0003923047916032374,8.801201147434767e-06,0.00019096261530648917,0.00038512994069606066,1.794698277990392e-06,0.004566853400319815,3.927595571440179e-06,4.845240709983045e-06,0.0006319393869489431,6.680498700006865e-06,3.771851334022358e-05,0.000357679498847574,8.164021710399538e-05,1.7213540559168905e-05,5.5792163038859144e-05,0.00043659296352416277,6.000380381010473e-05,9.739391089169658e-07,0.0001789009984349832,2.707986277528107e-05,2.116578252753243e-05,0.00016560066433157772
0.9555471539497375,0.6031551957130432,0.6707426309585571,0.9808655977249146,0.5349878668785095,0.9345935583114624,0.8388596177101135,0.8789530992507935,0.9474395513534546,0.8867039680480957,0.1415979415178299,0.6142749190330505,0.895033061504364,0.7955208420753479,0.9489562511444092,0.44655686616897583,0.8881105184555054,0.4926643371582031,0.9175887107849121,0.8115280270576477,0.3797033429145813,0.7354879379272461,0.761500358581543,0.7200573682785034,0.5770538449287415,0.3853631913661957,0.9000390768051147,0.9278103709220886,0.6973398923873901,0.5853585004806519,0.33116617798805237,0.5154468417167664,0.45737236738204956,0.9213114380836487,0.6834014058113098,0.3082623779773712,0.9783667922019958,0.46092769503593445,0.8912794589996338,0.7183018922805786
0.00046698961523361504,0.0009642948862165213,0.0005485898000188172,0.0032976979855448008,0.00019999210780952126,0.000137571434606798,0.011976983398199081,6.186390965012833e-05,0.002021759981289506,0.001024478580802679,9.445181058254093e-05,7.94182124081999e-05,0.023950526490807533,0.0035250880755484104,0.0003371128113940358,0.0003465630579739809,2.5832869141595438e-05,0.00020615810353774577,0.0004347949870862067,5.548520221054787e-08,0.00038340961327776313,0.0013610466849058867,0.013753265142440796,0.000353393261320889,0.004916966427117586,0.0019000789616256952,0.0015907608903944492,0.0006637334008701146,0.0003759724204428494,0.0005217822617851198,0.01587776280939579,8.90347218955867e-05,0.000954992778133601,0.0004830638354178518,0.00013287102046888322,1.1104323675681371e-05,3.339641261845827e-05,1.698641244729515e-05,0.0033471067436039448,4.8853125917958096e-05
0.049319591373205185,0.010754863731563091,0.023554552346467972,0.059057917445898056,0.10727649182081223,0.005454458761960268,0.030946774408221245,0.01744800992310047,0.06975414603948593,0.08396003395318985,0.26257506012916565,0.0169075895100832,0.028819935396313667,0.029975812882184982,0.03216325864195824,0.011889013461768627,0.029590249061584473,0.0013427651720121503,0.018110182136297226,0.02046888694167137,0.022123323753476143,0.11624082177877426,0.010796569287776947,0.031209498643875122,0.0653706043958664,0.004726381506770849,0.022798970341682434,0.02011617086827755,0.01989792287349701,0.006079907529056072,0.0329875610768795,0.014981068670749664,0.04899780452251434,0.008738496340811253,0.0037996070459485054,0.003864982398226857,0.012791880406439304,0.002607904141768813,0.09351348131895065,0.01166424062103033
0.0016993926838040352,7.66502921578649e-07,1.6875543185079778e-09,0.00026270278613083065,2.1231151094980305e-06,8.630049563862485e-08,3.189785047652549e-06,2.2409627490560524e-05,4.6969120148787624e-08,8.516699745086953e-05,2.136780312866904e-05,4.598727628035704e-06,1.1905594732297686e-07,2.070536538667511e-06,3.933772859454621e-06,0.0032395701855421066,5.7528301113052294e-05,1.9951025933551136e-06,4.932649608235806e-05,8.3249624083237e-08,0.00010835124703589827,5.378924106480554e-05,1.2783974852936808e-05,2.5232298867194913e-05,3.4999934541701805e-06,1.5157941390953056e-07,1.1291532246104907e-05,1.7384397779096616e-06,3.5519649827620015e-05,9.377029527968261e-06,6.903845495287442e-09,9.710530866868794e-05,7.228660336977555e-08,2.6179628548561595e-05,0.0022825924679636955,1.9816427084151655e-05,1.2748278095386922e-05,2.3589925604028394e-06,8.889740456652362e-06,7.175592145358678e-06
0.9863036274909973,0.9952552914619446,0.995418906211853,0.9943552017211914,0.9981366395950317,0.9992986917495728,0.9981538653373718,0.958469569683075,0.9955049157142639,0.9392128586769104,0.9971094727516174,0.9851653575897217,0.9931398034095764,0.9534376859664917,0.98307204246521,0.9910225868225098,0.9546369910240173,0.8752190470695496,0.9871820211410522,0.9993416666984558,0.9068412184715271,0.9926931858062744,0.9943037629127502,0.9942054152488708,0.9961481094360352,0.9978846907615662,0.9995450377464294,0.9824663400650024,0.9949643611907959,0.9813847541809082,0.9271273016929626,0.9918877482414246,0.9958882927894592,0.9977251887321472,0.9980238676071167,0.9966676831245422,0.9861461520195007,0.9774707555770874,0.9163225889205933,0.8731042742729187
0.8132055401802063,0.5373767614364624,0.775123119354248,0.973157525062561,0.9022068977355957,0.22736196219921112,0.9428050518035889,0.2732756435871124,0.7657610177993774,0.2535317540168762,0.941739022731781,0.49327340722084045,0.6012332439422607,0.5440946817398071,0.9883350133895874,0.7988943457603455,0.7533934116363525,0.8205923438072205,0.13465149700641632,0.27897560596466064,0.591160237789154,0.6802841424942017,0.8640792965888977,0.8278979659080505,0.8131925463676453,0.8487674593925476,0.7868141531944275,0.47262081503868103,0.5241279602050781,0.11279912292957306,0.2513197362422943,0.6063055396080017,0.7640529870986938,0.5855972170829773,0.8547446131706238,0.7962480187416077,0.8086276650428772,0.4775761067867279,0.23722782731056213,0.6614712476730347
0.9596382975578308,0.9527662992477417,0.9712235331535339,0.9788693785667419,0.9980194568634033,0.9555054903030396,0.9623721241950989,0.9419193267822266,0.9723764657974243,0.9951808452606201,0.9715725779533386,0.9735679626464844,0.9760769009590149,0.974665641784668,0.9583262205123901,0.901971161365509,0.9918478727340698,0.9012641310691833,0.9949390888214111,0.9696855545043945,0.9404997825622559,0.9499807357788086,0.9881376624107361,0.9532917737960815,0.9772258996963501,0.9805905818939209,0.9499586820602417,0.9842431545257568,0.7914925217628479,0.9851872324943542,0.993891716003418,0.9660497307777405,0.9837478995323181,0.884103536605835,0.9974410533905029,0.9854975342750549,0.9925919771194458,0.8740992546081543,0.8690217733383179,0.9782508611679077
