is_iceberg0,is_iceberg1,is_iceberg2,is_iceberg3,is_iceberg4,is_iceberg5,is_iceberg6,is_iceberg7,is_iceberg8,is_iceberg9,is_iceberg10,is_iceberg11,is_iceberg12,is_iceberg13,is_iceberg14,is_iceberg15,is_iceberg16,is_iceberg17,is_iceberg18,is_iceberg19,is_iceberg20,is_iceberg21,is_iceberg22,is_iceberg23,is_iceberg24,is_iceberg25,is_iceberg26,is_iceberg27,is_iceberg28,is_iceberg29
0.9825452566146851,0.9149571657180786,0.6639406085014343,0.8926080465316772,0.9225107431411743,0.9240044951438904,0.9490844011306763,0.6313693523406982,0.9680835008621216,0.8958265781402588,0.9470973610877991,0.9852031469345093,0.8187080025672913,0.5673964023590088,0.6360419988632202,0.8962361216545105,0.7134884595870972,0.9476145505905151,0.9511783123016357,0.8850525617599487,0.9173566102981567,0.6889204382896423,0.9358493089675903,0.8559396862983704,0.8563669323921204,0.883069634437561,0.574148952960968,0.9358769655227661,0.9009314775466919,0.9103952646255493
0.0001895342575153336,0.005141961853951216,0.0005121099529787898,0.0005588412168435752,5.914370558457449e-05,0.0009259233484044671,0.00026201887521892786,0.00011843723041238263,0.0003022169985342771,0.0002301149652339518,6.154018046800047e-05,0.0011445584241300821,0.00021617149468511343,0.00021761661628261209,1.236749449162744e-05,1.960671943379566e-05,3.1899930036161095e-05,0.00034212315222248435,0.000971030502114445,1.2503424841270316e-05,0.0007576866773888469,0.00122903345618397,0.0012646869290620089,2.8168697099317797e-05,1.2644609341805335e-05,0.0007478911429643631,5.1234241254860535e-05,8.695085853105411e-05,0.0006634146557189524,4.992252797819674e-05
0.9804024696350098,0.9748407602310181,0.9205401539802551,0.9605044722557068,0.8318799734115601,0.9762078523635864,0.8056259155273438,0.9699263572692871,0.9996107220649719,0.9893984794616699,0.9306511282920837,0.8847593665122986,0.8952285051345825,0.9963381290435791,0.9424107074737549,0.953156054019928,0.9898383617401123,0.9553185105323792,0.8142504096031189,0.9890762567520142,0.8392809629440308,0.9747812747955322,0.9924063086509705,0.9170705080032349,0.9075048565864563,0.9769013524055481,0.9940557479858398,0.9437218904495239,0.99811851978302,0.9253000020980835
0.9400061964988708,0.8579097390174866,0.5438634157180786,0.643631100654602,0.9282600283622742,0.8870863914489746,0.9810514450073242,0.828840434551239,0.8295754194259644,0.9911275506019592,0.8244931697845459,0.9233865141868591,0.9145879745483398,0.9528080821037292,0.9881161451339722,0.8340752124786377,0.6653371453285217,0.6118971705436707,0.7440076470375061,0.9144553542137146,0.4836239814758301,0.7988185286521912,0.5815590023994446,0.24866187572479248,0.829886257648468,0.6337099671363831,0.8281440138816833,0.8888082504272461,0.8536274433135986,0.7758185863494873
0.034512195736169815,0.014508118852972984,0.03254544734954834,0.0004217206151224673,0.008819041773676872,0.0064268941059708595,0.0029629527125507593,0.02919512614607811,0.004675090312957764,0.002815489424392581,0.0019403037149459124,0.00916509609669447,0.0006723941769450903,0.015500365756452084,0.00035746238427236676,0.004852652549743652,0.040634505450725555,0.0031294776126742363,0.008113323710858822,0.002221794566139579,0.05892273038625717,0.0012656738981604576,0.017120128497481346,0.005599018651992083,0.013138744980096817,0.010060248896479607,0.0013894069707021117,0.07099927961826324,0.020673489198088646,0.0031702814158052206
0.023287147283554077,0.007363869808614254,0.001655359985306859,0.003118457505479455,0.08585996925830841,0.3833397924900055,0.010323148220777512,0.0013819501036778092,0.0005549515481106937,0.009959783405065536,0.005018949508666992,0.001277557690627873,0.0003377314133103937,0.0023437833879143,0.0047719418071210384,0.001944565330632031,0.014525637030601501,0.010787437669932842,0.00209827465005219,0.01015825942158699,0.003665719646960497,0.0007817403529770672,0.05778791382908821,0.035904787480831146,0.0036118358839303255,0.0017858274513855577,0.08715678751468658,0.1076464131474495,0.0010428865207359195,0.0019189260201528668
0.4674440920352936,0.005927078425884247,0.1678057610988617,0.08889690786600113,0.1300223469734192,0.24349945783615112,0.11255104094743729,0.02267051674425602,0.005428253673017025,0.0009863441810011864,0.1777040809392929,0.19107890129089355,0.1593882441520691,0.000126298371469602,0.18681049346923828,0.031732700765132904,0.005009528249502182,0.013332816772162914,0.06527701765298843,0.03577679023146629,0.05503380298614502,0.06234484538435936,0.6436949372291565,0.11549358814954758,0.07996761053800583,0.3456457555294037,0.6260138154029846,0.4996873736381531,0.02492591179907322,0.001914781634695828
0.08545459061861038,0.09892050921916962,0.026062773540616035,0.036100827157497406,0.12791000306606293,0.14143584668636322,0.18967875838279724,0.0057692029513418674,0.004928105045109987,0.3466261029243469,0.07204822450876236,0.07915421575307846,0.015323951840400696,0.008283775299787521,0.027885261923074722,0.11199293285608292,0.012561837211251259,0.026045802980661392,0.08855348825454712,0.014090529642999172,0.026056436821818352,0.09068550169467926,0.03067370317876339,0.04859280213713646,0.027257323265075684,0.03393141180276871,0.11104279011487961,0.20982280373573303,0.02560201659798622,0.08439360558986664
0.23052313923835754,0.23469896614551544,0.09408885985612869,0.18541231751441956,0.051909189671278,0.6269462704658508,0.012496470473706722,0.05175110697746277,0.18518812954425812,0.4703757166862488,0.13599127531051636,0.19081437587738037,0.04763532057404518,0.07174331694841385,0.06244833022356033,0.0248313806951046,0.07682602852582932,0.1844077706336975,0.09800529479980469,0.09007489681243896,0.18692417442798615,0.04378750920295715,0.15976953506469727,0.028078535571694374,0.661116361618042,0.0041146609000861645,0.18019793927669525,0.07085422426462173,0.07050620764493942,0.031158264726400375
0.6697574257850647,0.5270414352416992,0.7213482856750488,0.8882508277893066,0.7574108242988586,0.8753997087478638,0.643439769744873,0.8071216344833374,0.6348217129707336,0.4416602849960327,0.6845791935920715,0.6213991045951843,0.7691797018051147,0.8906711339950562,0.748225212097168,0.7898210287094116,0.1826113611459732,0.833262026309967,0.45124176144599915,0.10383878648281097,0.7594524621963501,0.7512781023979187,0.3300264775753021,0.4358576238155365,0.7357886433601379,0.9135613441467285,0.5851172208786011,0.651880145072937,0.5965302586555481,0.7824861407279968
0.0005224909982644022,0.013682409189641476,0.00039739886415190995,0.0008477619849145412,5.012087422073819e-05,0.000792240141890943,0.0007099822396412492,0.0003246602136641741,0.00213982118293643,0.0017993684159591794,0.0016696325037628412,0.01369272917509079,0.0029243549797683954,0.002034782199189067,9.73875867202878e-05,1.5750596503494307e-05,0.0010046622483059764,0.0006569554680027068,0.00208112015388906,0.0007915625465102494,0.011272267438471317,0.006200019735842943,0.0011540964478626847,0.0060828737914562225,0.004284373484551907,0.0008571543148718774,0.0002464966382831335,0.0039432416670024395,0.00023753153800498694,0.0013459892943501472
0.04766010865569115,0.1198536828160286,0.41039595007896423,0.8766577243804932,0.4411070644855499,0.3706335723400116,0.037739288061857224,0.2780678868293762,0.3839975893497467,0.8739873170852661,0.14643408358097076,0.29298096895217896,0.3033255636692047,0.8122857213020325,0.5342718958854675,0.5775336027145386,0.48598358035087585,0.12625840306282043,0.5795679688453674,0.11467432230710983,0.014556283131241798,0.6671649813652039,0.015338800847530365,0.3929469585418701,0.7525285482406616,0.8660581707954407,0.5214846730232239,0.04091087728738785,0.2167157083749771,0.12085852026939392
0.0008139039273373783,7.280620775418356e-05,2.892925294872839e-05,0.00013098744966555387,3.448647021286888e-06,2.3628117560292594e-05,0.00032393611036241055,2.926244087575469e-05,0.00017607132031116635,0.0018114945851266384,0.0007948458660393953,0.0003252832102589309,0.0010961894877254963,0.00013906206004321575,0.0003518630110193044,0.000918195815756917,2.263476199004799e-05,0.002118169330060482,4.594866550178267e-05,0.0018846277380362153,0.0024736749473959208,0.001450816635042429,7.288977940334007e-05,1.357719156658277e-05,2.9905199880886357e-06,0.0001488540874561295,8.96582132554613e-05,0.007190934382379055,0.0037655748892575502,0.0005951902712695301
0.9977774024009705,0.9997144341468811,0.9962725639343262,0.9876154661178589,0.9996227025985718,0.9812803864479065,0.9953116774559021,0.9791648387908936,0.9946081638336182,0.9997705817222595,0.9984900951385498,0.9939753413200378,0.9765301942825317,0.9965448975563049,0.9977068901062012,0.9962497353553772,0.9519399404525757,0.9989539384841919,0.9993139505386353,0.9952119588851929,0.9939735531806946,0.9989161491394043,0.9792141318321228,0.9982505440711975,0.999101996421814,0.9812238216400146,0.9986590147018433,0.9955169558525085,0.9921014904975891,0.9972864389419556
3.995312363258563e-05,0.00040696203359402716,2.376687461946858e-06,5.085696102469228e-06,0.0006216270849108696,1.3350165772862965e-06,0.00017687292711343616,2.0611664695024956e-06,0.03258179500699043,0.002650849986821413,4.272610567568336e-06,0.0006772439228370786,6.298594962572679e-05,2.553722333686892e-05,4.095983967999928e-06,0.0008053512428887188,0.001433190074749291,4.388289016787894e-05,0.0004937894409522414,0.0003826271858997643,1.3616793694382068e-05,0.00032638036645948887,0.0011791649740189314,0.0005473950295709074,0.0027805548161268234,0.0007224755245260894,0.001780552207492292,7.548458961537108e-05,0.016530781984329224,0.0006817211396992207
0.9991230368614197,0.9997571110725403,0.9900626540184021,0.9789753556251526,0.9979918003082275,0.9997020363807678,0.9982763528823853,0.9992029070854187,0.9983086585998535,0.9998496770858765,0.9991509914398193,0.999462902545929,0.9982397556304932,0.999840259552002,0.9995357990264893,0.99958735704422,0.9999349117279053,0.9997557997703552,0.9968589544296265,0.9986159801483154,0.9890767335891724,0.999404788017273,0.9462066292762756,0.9996163845062256,0.9997238516807556,0.9986503720283508,0.99873286485672,0.9998371601104736,0.9998852014541626,0.9982049465179443
0.5647186040878296,0.9887012243270874,0.6348504424095154,0.629949688911438,0.3502788245677948,0.8528391122817993,0.5484467148780823,0.8776663541793823,0.6506236791610718,0.7569926381111145,0.6865548491477966,0.9621261954307556,0.6731292605400085,0.7212364673614502,0.5513483285903931,0.5223343372344971,0.9162325263023376,0.689001202583313,0.7208095788955688,0.5812196135520935,0.7565310001373291,0.9753632545471191,0.5423657894134521,0.32298433780670166,0.3952299952507019,0.9000319242477417,0.9792284965515137,0.923364520072937,0.8404563069343567,0.92828768491745
7.347556675085798e-05,0.00019722356228157878,0.00028565432876348495,7.086609548423439e-05,3.0429653634200804e-05,0.0015735061606392264,0.00018190067203249782,0.0009370163315907121,3.0414394132094458e-05,7.988555807969533e-06,0.00010078087507281452,2.8002317776554264e-05,2.4351091269636527e-05,9.912550922308583e-06,7.409690169879468e-06,7.254167485370999e-06,7.975434709805995e-05,2.5345019821543247e-05,3.0476438041660003e-05,3.681395901367068e-05,0.0006196313770487905,2.0364272131701e-05,0.00019818042346742004,0.00015288185386452824,0.00010899457265622914,0.00013683435099665076,9.701007365947589e-05,0.0008159613935276866,0.00017192971426993608,7.300706784008071e-05
0.6411439776420593,0.5988513231277466,0.7128861546516418,0.8847066760063171,0.7009772062301636,0.5610620379447937,0.6521366834640503,0.8030354380607605,0.3045077323913574,0.6810330748558044,0.6774675250053406,0.5607010722160339,0.7791054844856262,0.42465150356292725,0.9001913666725159,0.9701093435287476,0.8584755659103394,0.778544008731842,0.9103770852088928,0.2724110782146454,0.6897168755531311,0.6760851740837097,0.7222608327865601,0.37647417187690735,0.861996591091156,0.6207794547080994,0.7987861037254333,0.29316437244415283,0.3904668390750885,0.8425495624542236
0.0003827878972515464,0.010055424645543098,0.0007630748441442847,0.0006426959298551083,0.00015073618851602077,0.0021903193555772305,0.00019199083908461034,0.0008276129374280572,0.0005250120884738863,0.001273979782126844,0.0005696111475117505,0.000257763487752527,0.0009657558985054493,0.00010512318112887442,0.00028798170387744904,2.8820677471230738e-05,0.024815579876303673,0.0010593164479359984,0.00021109730005264282,0.0006205218960531056,0.0024601828772574663,0.004032336175441742,0.0156126469373703,0.000766504555940628,0.00022226900910027325,0.0004341249295976013,0.0005014297203160822,0.00017977978859562427,0.0022337439004331827,0.006409931927919388
0.02684982493519783,0.05426253750920296,0.008681663312017918,0.10079412162303925,0.010383589193224907,0.236760675907135,0.011362534016370773,0.013142731972038746,0.013029930181801319,0.02261444926261902,0.010100819170475006,0.01720045693218708,0.006287238094955683,0.01668764464557171,0.1336766630411148,0.00865931436419487,0.07568717002868652,0.008581500500440598,0.008340675383806229,0.0027221308555454016,0.008849095553159714,0.013214008882641792,0.17237810790538788,0.0191808994859457,0.004871489014476538,0.018430329859256744,0.12000341713428497,0.05314035341143608,0.16480500996112823,0.0014038714580237865
7.671445018786471e-06,0.0021325296256691217,9.50057255977299e-06,1.8691688410399365e-06,4.395441919768928e-06,0.00011183177412021905,6.318296982499305e-06,0.0005889390595257282,0.00030758290085941553,0.0005232691764831543,1.4595252650906332e-06,0.000117618685180787,1.7764810991138802e-06,9.972950465453323e-07,2.340738683415111e-05,0.0001054045424098149,0.00023369556583929807,3.126488081761636e-05,0.00010465978266438469,0.0006567375967279077,0.0007825088105164468,4.388577872305177e-05,0.0015385280130431056,8.942306885728613e-05,1.5749334124848247e-05,6.74853945383802e-05,0.0008307535899803042,9.5356248493772e-05,0.0006509960512630641,1.8411998098599724e-05
0.8834121823310852,0.998115062713623,0.9577282071113586,0.9585404396057129,0.9966675639152527,0.9782356023788452,0.9886500835418701,0.9597367644309998,0.9608696103096008,0.9824015498161316,0.9903106689453125,0.9049952030181885,0.9102367162704468,0.9962581396102905,0.9907588958740234,0.9820905327796936,0.9283937215805054,0.9712768197059631,0.9628547430038452,0.9846224188804626,0.8290477991104126,0.9965497255325317,0.6352548003196716,0.9679885506629944,0.9955645799636841,0.9792708158493042,0.9979438185691833,0.9459640979766846,0.988603949546814,0.9705258011817932
0.8983473777770996,0.5093113780021667,0.8581410646438599,0.9502933621406555,0.13393831253051758,0.6584497690200806,0.597111165523529,0.6422275304794312,0.5565049648284912,0.05005447939038277,0.11108919233083725,0.9469062089920044,0.7232847809791565,0.26704519987106323,0.3698951005935669,0.7237251996994019,0.13032938539981842,0.6561660170555115,0.6765522956848145,0.8394497036933899,0.39849844574928284,0.08096104860305786,0.3692951500415802,0.2947024405002594,0.8828291296958923,0.8524843454360962,0.5808126926422119,0.7142911553382874,0.6765345931053162,0.7975759506225586
0.9583104848861694,0.9275763630867004,0.9692111611366272,0.900313675403595,0.9474784135818481,0.8853244781494141,0.9642111659049988,0.9419177174568176,0.8700591921806335,0.9378424882888794,0.938669741153717,0.8263555765151978,0.9480205178260803,0.8913654088973999,0.9382827281951904,0.9075117707252502,0.9894416332244873,0.8851884007453918,0.9262483716011047,0.8861578702926636,0.8949543237686157,0.954241156578064,0.7845106720924377,0.8800979852676392,0.9445997476577759,0.9323756694793701,0.9529134035110474,0.9382580518722534,0.9857183694839478,0.9449595212936401
0.758718729019165,0.9210939407348633,0.5253574252128601,0.8375236392021179,0.8845803141593933,0.778889000415802,0.9389910697937012,0.3297252655029297,0.5752519369125366,0.9849346876144409,0.6409011483192444,0.7254000902175903,0.4774950444698334,0.8063982725143433,0.7439675331115723,0.2494025081396103,0.880967915058136,0.8670955300331116,0.40773144364356995,0.8515381813049316,0.7084234356880188,0.6217936277389526,0.860457181930542,0.9765918850898743,0.23921014368534088,0.5539167523384094,0.7646324038505554,0.9318010807037354,0.8814134001731873,0.8672606348991394
0.9956129789352417,0.9952428936958313,0.9393319487571716,0.9557476043701172,0.9964759945869446,0.9882602691650391,0.9465665221214294,0.9806674718856812,0.9994792342185974,0.9954633116722107,0.9975710511207581,0.9940903782844543,0.9832248687744141,0.998211145401001,0.9800149202346802,0.9983964562416077,0.966355562210083,0.9918568134307861,0.994175910949707,0.9971300959587097,0.9964770674705505,0.9869176745414734,0.9847273826599121,0.979994535446167,0.9978383183479309,0.9407366514205933,0.9941200613975525,0.9665327072143555,0.9997515082359314,0.9994027614593506
0.0004057650512550026,0.004041458014398813,0.00014876328350510448,0.0006603196961805224,0.00014815357280895114,0.0002546694304328412,0.0004069992573931813,0.0002747717371676117,0.001982595305889845,0.0003210690338164568,0.0004346243222244084,0.0013639513636007905,0.0002795193868223578,0.020491117611527443,1.3925537132308818e-05,2.3197253540274687e-05,2.521049054848845e-06,0.001881183823570609,0.0023789654951542616,0.0005858436925336719,0.0003080650931224227,0.0011429927544668317,0.0002504333097022027,0.0005780893261544406,0.00035794320865534246,0.00013708550250157714,0.0002033788914559409,3.128512980765663e-05,8.386541594518349e-05,3.5536388168111444e-05
0.8309458494186401,0.9840477108955383,0.779712438583374,0.8919050693511963,0.9128365516662598,0.981285572052002,0.9836140871047974,0.9089689254760742,0.8052663207054138,0.9914412498474121,0.9405159950256348,0.9488804340362549,0.9585468769073486,0.9897668957710266,0.8943842649459839,0.8960859179496765,0.9628658890724182,0.9357495307922363,0.9245469570159912,0.9195746183395386,0.9006707668304443,0.9774048924446106,0.657123863697052,0.806686520576477,0.9364537000656128,0.8336910009384155,0.9571494460105896,0.9709993600845337,0.9675801992416382,0.9377387762069702
0.9615777134895325,0.9556815028190613,0.9863172173500061,0.9908826947212219,0.975506067276001,0.997921884059906,0.992382824420929,0.8685721158981323,0.8959966897964478,0.9952501058578491,0.9973217844963074,0.9975791573524475,0.9995337724685669,0.9913381338119507,0.9821684956550598,0.990287184715271,0.9275722503662109,0.9953149557113647,0.9913458228111267,0.9969725608825684,0.9986931681632996,0.9972805976867676,0.9829058647155762,0.9502944350242615,0.9955798983573914,0.9890456199645996,0.9924684166908264,0.9846802353858948,0.9967994689941406,0.8974992036819458
0.9999703168869019,0.999903678894043,0.998986542224884,0.9994388222694397,0.999417781829834,0.9999167919158936,0.9989377856254578,0.9997003078460693,0.9998767375946045,0.9999332427978516,0.9994340538978577,0.9997941851615906,0.9999912977218628,0.9999953508377075,0.999923586845398,0.9999740123748779,0.9998294115066528,0.9998961687088013,0.9999772310256958,0.9998763799667358,0.9999793767929077,0.9999089241027832,0.9997555613517761,0.9999597072601318,0.9996700286865234,0.9998537302017212,0.9999516010284424,0.9999303817749023,0.9999008178710938,0.9995294809341431
0.0001489685382694006,2.9767918022116646e-05,4.861055458604824e-06,2.633161420817487e-05,1.1349431588314474e-05,0.00021722335077356547,1.909432467073202e-05,4.626413385722117e-07,9.921866876538843e-06,1.8739790448307758e-06,4.282049758330686e-06,6.51852451483137e-06,6.074280349821493e-07,1.7548536561662331e-06,2.3940784910081447e-09,3.3658332540653646e-05,7.445074174938782e-07,1.8640490452526137e-05,0.0007349393563345075,1.1200202152394922e-06,4.6454100811388344e-05,0.0001462846266804263,0.00016943804803304374,3.1008173664304195e-06,4.016678940388374e-05,5.219055310590193e-06,0.0001958021748578176,3.7254998460412025e-05,9.036678238771856e-05,3.718518200912513e-05
0.0007419335888698697,0.0005460333777591586,0.0007043143268674612,0.0011693291598930955,0.00040403983439318836,2.4094360924209468e-05,6.444890459533781e-05,0.0002784891112241894,2.2748066839994863e-05,0.005214349832385778,0.000206501004868187,0.007650640327483416,0.007688760757446289,0.00010602641123114154,0.0012251740554347634,0.000994318281300366,0.003068293444812298,0.002696816110983491,0.0023555781226605177,0.001066710101440549,0.0008387566194869578,0.0011205076007172465,0.006741122342646122,0.0026924004778265953,0.0067952657118439674,0.0068315016105771065,0.005877080373466015,0.00044469244312494993,0.0004976356867700815,0.0001491669681854546
0.008197406306862831,0.03127899020910263,0.001269889296963811,0.0019548239652067423,0.04635152593255043,0.07144609838724136,0.0018898103153333068,0.005954335909336805,0.019896792247891426,0.0466957613825798,0.010766147635877132,0.008599864318966866,0.0007726066978648305,0.0008332362049259245,0.00038890179712325335,0.002952785696834326,0.04253706708550453,0.006594458594918251,0.0015429086051881313,0.0040862238965928555,0.005707901436835527,0.0013991025043651462,0.018188942223787308,0.022693617269396782,0.0003375899395905435,0.0028553823940455914,0.12803064286708832,0.08863981813192368,0.003353379899635911,0.009318016469478607
0.00036830775206908584,0.002274431986734271,0.00011578015255508944,5.861405497853411e-06,2.78988154605031e-05,0.005295483861118555,0.0001860614138422534,0.0004965866100974381,0.000789339654147625,0.0008053910569287837,0.00014266972721088678,0.0012103618355467916,2.808007957355585e-05,0.0006068453076295555,6.5877269662451e-05,0.0003833771334029734,4.0938790334621444e-05,0.0017639977158978581,0.0027209764812141657,5.842070822836831e-05,0.0021511344239115715,0.0016338432906195521,0.0022647054865956306,0.0006784328725188971,0.00018355445354245603,0.0002845529525075108,0.00045834871707484126,0.008589809760451317,0.07143518328666687,0.0005584261962212622
0.00021791894687339664,0.0038734697736799717,0.0028171648737043142,0.003848517080768943,0.006124307867139578,1.3305068932822905e-05,0.00048019926180131733,0.00010911832214333117,0.0010616299696266651,0.002281941007822752,0.004253051709383726,0.0006244506221264601,0.0008596514235250652,0.0010252540232613683,1.2155407603131607e-05,0.000958200020249933,0.004410664085298777,0.0023267725482583046,0.00228993222117424,0.0006904092151671648,0.0014238158473744988,0.001049543614499271,0.0015444637974724174,0.0058267065323889256,0.0007955938344821334,0.0021165774669498205,0.010344590991735458,2.1641808416461572e-05,0.00944339670240879,0.0021583316847682
0.9913418889045715,0.997462272644043,0.9945027828216553,0.9991164803504944,0.9968254566192627,0.9946255087852478,0.9943671822547913,0.9503425359725952,0.980872392654419,0.9990474581718445,0.9991507530212402,0.9978504180908203,0.9934412240982056,0.9999779462814331,0.9987138509750366,0.982671856880188,0.9992063641548157,0.999214768409729,0.9988012313842773,0.9993348717689514,0.9942111372947693,0.9981617331504822,0.9382957816123962,0.9966151118278503,0.9842355251312256,0.9944144487380981,0.9988013505935669,0.9995704293251038,0.9998143315315247,0.9778857231140137
